tweet_id	begin	end	type	umls_id	extraction	drug	tweet	other	meddra_code	meddra_LLTerm
348206994722783232	108	114	ADR	c0040822	shakes	trazodone	"my philly dr prescribed me trazodone,1pill made me so fkn sick, couldnt move 2day.xtreme migraine, puke, shakes. any1else get that react?"	1	10040528	shaking											
348206994722783232	58	62	ADR	c0231218	sick	trazodone	"my philly dr prescribed me trazodone,1pill made me so fkn sick, couldnt move 2day.xtreme migraine, puke, shakes. any1else get that react?"	1	10016365	feeling sick											
348206994722783232			ADR		couldnt move	trazodone	"my philly dr prescribed me trazodone,1pill made me so fkn sick, couldnt move 2day.xtreme migraine, puke, shakes. any1else get that react?"	1	10028045	movements reduced											
348206994722783232	90	98	ADR	c0149931	migraine	trazodone	"my philly dr prescribed me trazodone,1pill made me so fkn sick, couldnt move 2day.xtreme migraine, puke, shakes. any1else get that react?"	1	10027599	migraine											
348207562631557122	109	117	ADR	c0149931	migraine	trazodone	"rt @aprilhunter: my philly dr prescribed me trazodone,1pill made me so fkn sick, couldnt move 2day.xtreme migraine, puke, shakes. any1else …"	0	10027599	migraine											
348207562631557122	120	124	ADR	c0042963	puke	trazodone	"rt @aprilhunter: my philly dr prescribed me trazodone,1pill made me so fkn sick, couldnt move 2day.xtreme migraine, puke, shakes. any1else …"	0	10047700	vomiting											
348207562631557122	127	133	ADR	c0040822	shakes	trazodone	"rt @aprilhunter: my philly dr prescribed me trazodone,1pill made me so fkn sick, couldnt move 2day.xtreme migraine, puke, shakes. any1else …"	0	10040528	shaking											
348207562631557122	77	81	ADR	c0231218	sick	trazodone	"rt @aprilhunter: my philly dr prescribed me trazodone,1pill made me so fkn sick, couldnt move 2day.xtreme migraine, puke, shakes. any1else …"	0	10016365	feeling sick											
350848441829687296	50	60	ADR	c0028084	nightmares	trazodone	i went down to 100 mg of trazodone at night. the nightmares are gone but my insomnia got worse.	1	10029412	nightmare											
350848441829687296	76	84	ADR	c0917801	insomnia	trazodone	i went down to 100 mg of trazodone at night. the nightmares are gone but my insomnia got worse.	0	10022437	insomnia											
326995800024571906	104	110	ADR	c0015672	energy	venlafaxine	sick of feeling tired. fed up of meds not working. loads to do today &amp; no freaking motivation or energy #venlafaxine #day9	1	10016356	feeling of a total lack of energy											
326995800024571906	17	22	ADR	c0015672	tired	venlafaxine	sick of feeling tired. fed up of meds not working. loads to do today &amp; no freaking motivation or energy #venlafaxine #day9	1	10043890	tiredness											
326995800024571906	78	100	ADR	c0456814	no freaking motivation	venlafaxine	sick of feeling tired. fed up of meds not working. loads to do today &amp; no freaking motivation or energy #venlafaxine #day9	1	10023614	lack of motivation											
327367830527963137	10	15	ADR	c0917799	sleep	venlafaxine	11 hours sleep and still i feel tired and dizzy #venlafaxine #day10	1	10041349	somnolence											
327367830527963137	33	38	ADR	c0015672	tired	venlafaxine	11 hours sleep and still i feel tired and dizzy #venlafaxine #day10	1	10043890	tiredness											
327367830527963137	42	47	ADR	c0012833	dizzy	venlafaxine	11 hours sleep and still i feel tired and dizzy #venlafaxine #day10	1	10013573	dizziness											
328794465395437568	52	58	ADR	c0013144	drowsy	venlafaxine	so it seems that  if i take #venlafaxine in am i am drowsy all day. if i take in pm i don’t sleep well. go figure.  #day14	1	10013649	drowsiness											
328794465395437568	87		ADR		don’t sleep well	venlafaxine	so it seems that  if i take #venlafaxine in am i am drowsy all day. if i take in pm i don’t sleep well. go figure.  #day14	1	10062519	poor quality sleep											
329499342601854976	1	24	ADR	c0541994	Feel crap every morning	venlafaxine	feel crap every morning. wake up after another restless night and just want to cry. #venlafaxine #day16	1	10016370	feeling unwell											
329499342601854976	47	61	ADR	c0235160	restless night	venlafaxine	feel crap every morning. wake up after another restless night and just want to cry. #venlafaxine #day16	1	10041007	restless sleep											
329975207488004096	81	94	ADR	c0522058	carb cravings	venlafaxine	i low carb but have just eaten my body weight in freakin carbs! i only hope the carb cravings are because i’m coming off the #venlafaxine	1	10007216	carbohydrate craving											
330053985115451394	56	65	Indication	c0007384	cataplexy	venlafaxine	@raj1410 i'm now on venlafaxine my main issue is the cataplexy haha just ask @hannahrogerson this is the third i've tried. what are you on?	2	10007737	cataplexy											
330685673055088640	1	7	ADR	c0234458	Dreamt	venlafaxine	dreamt i was squirting acid at wood lice - i woke screaming when they came at me. i do hope the dreams are the #venlafaxine withdrawal.	1	10004969	bizarre dreams											
330685673055088640	125	135	ADR	c0152128	withdrawal	venlafaxine	dreamt i was squirting acid at wood lice - i woke screaming when they came at me. i do hope the dreams are the #venlafaxine withdrawal.	1	10048010	withdrawal syndrome											
330685673055088640	97	103	ADR	c0541903	dreams	venlafaxine	dreamt i was squirting acid at wood lice - i woke screaming when they came at me. i do hope the dreams are the #venlafaxine withdrawal.	1	10004969	bizarre dreams											
332929438713004034	115	135	ADR	c0856054	lost my fucking mind	venlafaxine	@zombie_girl_2 i tried that going cold turkey on venlafaxine and depakote is not a good idea i dreamt colours and lost my fucking mind aghh!	1	10037234	psychosis											
332929438713004034	96	110	ADR	c0860645	dreamt colours	venlafaxine	@zombie_girl_2 i tried that going cold turkey on venlafaxine and depakote is not a good idea i dreamt colours and lost my fucking mind aghh!	1	10047666	vivid dreams											
342267219792781312	59	73	ADR	c0917799	falling asleep	venlafaxine	high off tramadol and venlafaxine in school omg help i'm falling asleep here	1	10041349	somnolence											
349663852927000578	117	127	Indication	c0011570	depression	venlafaxine	"i've had a lovely, relaxing day, but end it weighed down by nonspecific foreboding and crushing sense of guilt #depression #venlafaxine"	2	10012378	depression											
349627789009367040	113	120	ADR	c0231218	sickest	viibryd	holy shit no more xanax or risperidone. i will have withdrawals. still on viibryd but it's next. it makes me the sickest.	1	10016365	feeling sick											
342907594135977986	33	40	ADR	c0857486	ZOMBIES	vyvanse	"@mvrcivl vyvanse got me up like zombies.. xan's put me down, them bitches call me romney.. the way i steady clown #txfreestyle #barrdout"	1	10016384	felt like a zombie											
343031253072764928	78	103	ADR	c1971624	eat because I just forget	vyvanse	"@jordantaylor068 yeah, i'm on vyvanse and sometimes i have to be reminded to eat because i just forget."	1	10003030	appetite suppressed											
343525207937544192	19	24	ADR	c0424295	hyper	vyvanse	vyvanse make me so hyper and creative and i think of so many tweets	1	10020554	hyperactive											
344152692547018752	28	47	ADR	c0085631	Can't. Stop. Moving	vyvanse	vyvanse = 5 lines of coke. can't. stop. moving.	1	10020554	hyperactive											
344865165608636416	18	30	ADR	c0235194	felt drugged	Ritalin	@guccigreenery i felt drugged on ritalin. i love vyvanse. i can't tell i'm on it except for feeling better and calmer and more structured	1	10070679	feeling stoned											
344865165608636416	34	41	Drug	null	Ritalin	vyvanse	@guccigreenery i felt drugged on ritalin. i love vyvanse. i can't tell i'm on it except for feeling better and calmer and more structured	2													
344865863490473984	87	97	ADR	c0233414	lose focus	vyvanse	when im tweaked off vyvanse  i cant go into my room...cuse if i look at my shoes ill lose focus of everything and just think bout them	1	10003738	attention impairment											
345176614683959298	5	14	ADR	c0152128	come down	vyvanse	the come down on vyvanse kicks my ass every time	1	10073281	withdrawal symptom											
