tweet_id	begin	end	type	umls_id	extraction	drug	tweet	other	meddra_code	meddra_LLTerm
340375549123899393	36	51	ADR	c0011334	ruined my teeth	effexor	"so glad i'm off #effexor, so sad it ruined my teeth. #tip please be carefull w/ taking #antideppresiva and read about it 1st! #venlafaxine"	1	10044034	tooth disorder									
340375549123899393	17	24	Drug	null	effexor	effexor	"so glad i'm off #effexor, so sad it ruined my teeth. #tip please be carefull w/ taking #antideppresiva and read about it 1st! #venlafaxine"	2											
340378547141099520	0	5	INDICATION	c0016053	Fibro	cymbalta	fibro question: who has been on the drug merry-go round? (vicodin to lyrica to elavil to lunesta to cymbalta to lexipro on and on.)	2	10016629	fibromyalgia									
340416031971500032	40	50	ADR	c0232431	cold sweat	baclofen	day seven off the baclofen and i've got cold sweats and constant insomnia... i'm running on fumes at this point.	1	10009866	cold sweat									
340416031971500032	65	73	ADR	c0917801	insomnia	baclofen	day seven off the baclofen and i've got cold sweats and constant insomnia... i'm running on fumes at this point.	1	10022437	insomnia									
340486266237894657	114	118	INDICATION	c0231218	sick	ofloxacin	"oh yay. ciprofloxacin just in time for the weekend. i thank you vietnam &amp; egypt. alcohol, see you in 7 days. #sick"	2	10016365	feeling sick									
340513045916835840	63	68	ADR	c0233469	 numb	prozac	i should just start taking my prozac again so i can stfu and go numb and maybe i won't cry anymore cos i'll be too fucking lifeless	1	10071175	lack of feeling emotions									
340513045916835840	87	90	INDICATION	c0235939	cry	prozac	i should just start taking my prozac again so i can stfu and go numb and maybe i won't cry anymore cos i'll be too fucking lifeless	2	10011469	crying									
340513045916835840	123	131	ADR	c0023380	lifeless	prozac	i should just start taking my prozac again so i can stfu and go numb and maybe i won't cry anymore cos i'll be too fucking lifeless	1	10016340	feeling lifeless									
340520325110456323	97	105	ADR	c0242151	THROWING	seroquel	i'm crazy! gee i wonder why! thats it! i got a whole canister of seroquel xr! i'm going to start throwing them at higher educated people!	0	10062375	aggressive behavior									
340530953015402497	106	133	ADR	c0541992	trying to function normally	seroquel	@itsmecreezy i hate to hear that.  taking seroquel is like swallowing a sleeping pill when u wake up then trying to function normally	1	10027372	mental function decreased									
340567278422728704	120	135	ADR	c0687133	can't take both	prozac	took a percocet for my tooth. feel like i'm about to die cause of the prozac thats already in my system. apparently you can't take both. fml	0	10013710	drug interaction									
340567278422728704	7	15	Drug	null	percocet	percocet	took a percocet for my tooth. feel like i'm about to die cause of the prozac thats already in my system. apparently you can't take both. fml	2											
340567278422728704	23	28	INDICATION	c0040460	tooth	percocet	took a percocet for my tooth. feel like i'm about to die cause of the prozac thats already in my system. apparently you can't take both. fml	2											
340607825023758336	38	43	INDICATION	c0917801	sleep	seroquel	fuck it. snorting a seroquel so i can sleep until tomorrow	2	10041017	sleeplessness									
340660708364677120	39	48	ADR	c0152128	withdrawl	levaquin	"not that anyone noticed, but my #ambienwithdrawl only lasted a few days. why? because i got another scrip. i need it while i'm on levaquin."	1	10048010	withdrawal syndrome									
340660708364677120	33	39	DRUG	c0078839	ambien	levaquin	"not that anyone noticed, but my #ambienwithdrawl only lasted a few days. why? because i got another scrip. i need it while i'm on levaquin."	2											
340723164759859200	50	59	INDICATION	c0917801	sleepless	trazodone	i stopped taking my trazodone so bring on another sleepless night	2	10041017	sleeplessness									
340732143997165568	60	65	INDICATION	c0917801	sleep	lozenge	hopefully benadryl is on my side tonight and i can get some sleep. got a lozenge and dayquil and water on standby.	2	10041014	sleepiness									
340937210973016064	50	58	ADR	c0013221	Toxicity	levaquin	@ruraldocmd please advise if you know of levaquin toxicity/adverse reactions. i am a 4+ year sufferer and chronic pain every day=can u help	1	10013746	drug toxicity									
340937210973016064	106	118	ADR	c0150055	chronic pain	levaquin	@ruraldocmd please advise if you know of levaquin toxicity/adverse reactions. i am a 4+ year sufferer and chronic pain every day=can u help	1	10049475	chronic pain									
340951233055580160	64	73	ADR	c0023222	legs ache	ofloxacin	"ran on an antibiotic this morning (having missed 4 days) and my legs ache like hell, not jsut the soft tissue either. levofloxacin is awful!"	1	10024130	leg pain									
340951233055580160	10	20	INDICATION	c0021311	antibiotic	ofloxacin	"ran on an antibiotic this morning (having missed 4 days) and my legs ache like hell, not jsut the soft tissue either. levofloxacin is awful!"	2	10060945	bacterial infection									
340959965877522432	56	61	ADR	c0233762	voice	paxil	paxil made me suicidally depressed to the point where a voice screamed inside my brain about my own worthlessness	1	10003785	auditory hallucinations									
340959965877522432	100	113	ADR	c0683295	worthlessness	paxil	paxil made me suicidally depressed to the point where a voice screamed inside my brain about my own worthlessness	1	10016374	feelings of worthlessness									
340959965877522432	14	34	ADR	c0221745	suicidally depressed	paxil	paxil made me suicidally depressed to the point where a voice screamed inside my brain about my own worthlessness	1	10042457	suicidal depression									
340962205312905216	74	83	INDICATION	c0011570	happiness	paxil	"starting paxil again was a great decision. i was hesitant, but my overall happiness levels have been so drastically improved..."	2	10056239	unhappiness									
340978989285908480	70	72	INDICATION	c0003873	RA	effexor	"@lulubot75 yeah,it can be caused by swelling from around a nerve from ra,but the effexor causes shaking like ur cold(shivering)"	2	10039073	rheumatoid arthritis									
340978989285908480	96	116	ADR	c0036973	shaking like ur cold	effexor	"@lulubot75 yeah,it can be caused by swelling from around a nerve from ra,but the effexor causes shaking like ur cold(shivering)"	1	10040558	shivering									
340978989285908480	117	126	ADR	c0036973	shivering	effexor	"@lulubot75 yeah,it can be caused by swelling from around a nerve from ra,but the effexor causes shaking like ur cold(shivering)"	1	10040558	shivering									
341008335463669760	89	103	ADR	c0232461	tearin up food	zyprexa	mann i've been having the munchies all day eatin weird shxt ahaha my zyprexa gotta nigga tearin up food	1	10004716	binge eating									
341008335463669760	43	54	ADR	c0235119	eatin weird	zyprexa	mann i've been having the munchies all day eatin weird shxt ahaha my zyprexa gotta nigga tearin up food	1	10056465	food craving									
341008335463669760	26	34	ADR	c0235119	munchies	zyprexa	mann i've been having the munchies all day eatin weird shxt ahaha my zyprexa gotta nigga tearin up food	1	10056465	food craving									
341027310780153856	96	101	ADR	c0235874	worse	paxil	"@christal_l yeah, that was a great fucking year. that's when paxil entered my life, and made it worse. 10 years time sure helps, though."	1	10012398	depression worsened									
341042669327364096	47	61	ADR	c0520559	tongue is numb	lozenge	i'm sick so i had a difflam lozenge and now my tongue is numb and i'm on tv aaahhhhhh	1	10029852	numbness of tongue									
341115678557884416	31	49	ADR	c0151936	damage ALL tendons	cipro	"@fox1985 cipro can permanently damage all tendons in the body.  if you enjoy being able to walk, you need to find a safer antibiotic!"	1	10043242	tendon injury									
341115678557884416	91	95	ADR	c0560046	walk	cipro	"@fox1985 cipro can permanently damage all tendons in the body.  if you enjoy being able to walk, you need to find a safer antibiotic!"	0	10049278	unable to walk									
341115678557884416	122	132	INDICATION	c0021311	antibiotic	cipro	"@fox1985 cipro can permanently damage all tendons in the body.  if you enjoy being able to walk, you need to find a safer antibiotic!"	2	10060945	bacterial infection									
341116202338361344			ADR	c0522224	been in bed	cipro	@teepeewest did you get floxed too?  i've been in bed since 2009 thanks to just 12 cipro pills!  they never told me this can be permanent!!!	1	10048948	bedridden									
341118058305318912	89	100	INDICATION	c0021311	antibiotics	avelox	"@angel_long @princessdolly85 cipro crippled me. you should also stay away from all other antibiotics in the same class (levaquin, avelox...)"	2	10060945	bacterial infection									
341118058305318912	35	43	ADR	c0311394	crippled	Cipro	"@angel_long @princessdolly85 cipro crippled me. you should also stay away from all other antibiotics in the same class (levaquin, avelox...)"	1	10049278	unable to walk									
341118058305318912	29	34	Drug	null	Cipro	Cipro	"@angel_long @princessdolly85 cipro crippled me. you should also stay away from all other antibiotics in the same class (levaquin, avelox...)"	2											
341121734126231552	88	98	ADR	c0231170	disability	cipro	@jakefletcha @becki_65roses cipro is real bad on your entire body!  take it from me (on disability since '09 thanks to just 12 pills).	1	10013050	disablity									
341151063681925120	116	120	INDICATION	c0038436	PTSD	geodon	@1pcornwell it sucks being bipolar.  i am taking geodon.  it seems to work most of the time.  i'm new to this.  was ptsd.  now bipolar too.	2	10036316	post-traumatic stress disorder									
341151063681925120	27	34	INDICATION	c0005586	bipolar	geodon	@1pcornwell it sucks being bipolar.  i am taking geodon.  it seems to work most of the time.  i'm new to this.  was ptsd.  now bipolar too.	2	10057667	bipolar disorder									
341151063681925120	127	134	INDICATION	c0005586	bipolar	geodon	@1pcornwell it sucks being bipolar.  i am taking geodon.  it seems to work most of the time.  i'm new to this.  was ptsd.  now bipolar too.	2	10057667	bipolar disorder									
341212339883868160	45	51	ADR	c0233844	clumsy	cipro	plus this antibiotic is making me stupid and clumsy. cipro is evil but the fever is gone.	1	10009696	clumsiness									
341212339883868160	75	80	INDICATION	c0015967	fever	cipro	plus this antibiotic is making me stupid and clumsy. cipro is evil but the fever is gone.	2	10016558	fever									
341212339883868160	34	40	ADR	c1621860	stupid	cipro	plus this antibiotic is making me stupid and clumsy. cipro is evil but the fever is gone.	1	10027372	mental function decreased									
341212339883868160	10	20	INDICATION	c0021311	antibiotic	cipro	plus this antibiotic is making me stupid and clumsy. cipro is evil but the fever is gone.	2	10060945	bacterial infection									
341306691310215168	98	111	ADR	c0231218	feeling awful	venlafaxine	"@sectioned_ anybody know anything about side effects of venlafaxine? come off 'em 6wks ago, still feeling awful. physical withdrawal awful"	1	10016370	feeling unwell									
341306691310215168	122	132	ADR	c0152128	withdrawal	venlafaxine	"@sectioned_ anybody know anything about side effects of venlafaxine? come off 'em 6wks ago, still feeling awful. physical withdrawal awful"	1	10048010	withdrawal syndrome									
341358561064005633	82	92	INDICATION	c0011570	depression	prozac	i exited out of my brother's bloons game and now he has fallen into a deep pit of depression. i hope mom doesn't make me pay for his prozac	2	10012378	depression									
341430949596233728	20	34	INDICATION	c0033975	anti-psychotic	seroquel	"@xrodd seroquel, an anti-psychotic, usually for schiz people but i'm on a small dose."	2	10037234	psychosis									
341469594554359808	69	73	INDICATION	c0004604	Back	baclofen	@50thingsb450 er!  struggling with diazepam and increased baclofen.  back is obvs still in trouble :(	2	10003988	back pain									
341526593308606464	26	36	ADR	c0038587	coming off	venlafaxine	@mrsb_ldn i found it hard coming off venlafaxine. definitely agree that running helps: it's the only thing that has kept me drug-free. ever!	1	10013754	drug withdrawal syndrome									
341549235650584577	52	62	INDICATION	c0021311	antibiotic	cipro	@jawalkerauthor that is scary! if you do get it the antibiotic cipro will cure it!! #keepingfingerscrossed	2	10060945	bacterial infection									
341632186849566720	89	112	ADR	c0541882	brain is a sack of NOPE	fluoxetine	remind me to get my prescription earlier next time. eight days without fluoxetine and my brain is a sack of nope.	1	10010300	confusion									
341642275274752000	21	28	INDICATION	c0010346	Crohn's	humira	@pueblokc how's your crohn's?  i'm back on remicade and pentasa after failing at humira and cimzia	2	10011401	Crohn's Disease									
341655044569047041	91	105	INDICATION	c0011570	antidepressant	trazodone	a comprehensive and accurate list of trazodone side effects http://dld.bz/ww2q depression #antidepressant ocd insomnia	2	10012378	depression									
341655044569047041	79	89	ADR	c0011570	depression	trazodone	a comprehensive and accurate list of trazodone side effects http://dld.bz/ww2q depression #antidepressant ocd insomnia	0	10012378	depression									
341655044569047041	110	118	ADR	c0917801	insomnia	trazodone	a comprehensive and accurate list of trazodone side effects http://dld.bz/ww2q depression #antidepressant ocd insomnia	0	10022437	insomnia									
341655044569047041	106	109	ADR	c0028768	ocd	trazodone	a comprehensive and accurate list of trazodone side effects http://dld.bz/ww2q depression #antidepressant ocd insomnia	0	10029898	obsessive-compulsive disorder									
341659929721057281	23	28	INDICATION	c0010200	cough	lozenge	dis lady has the worst cough i wish i had a lozenge	2	10011232	coughing									
341664551076499457	13	18	ADR	c0015672	tired	cymbalta	i've been so tired since i started the cymbalta. i sleep so much. case in point: just slept an hour before bed.	1	10043890	tiredness									
341664551076499457			ADR	c0917799	sleep so much	cymbalta	i've been so tired since i started the cymbalta. i sleep so much. case in point: just slept an hour before bed.	1	10041349	somnolence									
341676758564761601	57	69	INDICATION	c0242429	sore throats	lozenge	"@bentwelly @madbambi yep, this one is my top tip for all sore throats too. works by relaxing the muscles. combine with a numbing lozenge xx"	2	10041367	sore throat									
341691080019943424	82	92	ADR	c0011570	depression	cymbalta	they put me on cymbalta for my joint pain with hashis. now the pain is better but depression is worse. *sigh*	1	10012398	depression worsened									
341691080019943424	31	41	Indication	c0003862	joint pain	cymbalta	they put me on cymbalta for my joint pain with hashis. now the pain is better but depression is worse. *sigh*	2	10023222	joint pain									
341696140116365312	47	61	ADR	c0232461	eating all day	vyvanse	i need vyvanse ugh i ran out and now i've been eating all day and i feel weird without it	1	10015598	excessive eating									
341696140116365312	68	78	ADR	c0857105	feel weird	vyvanse	i need vyvanse ugh i ran out and now i've been eating all day and i feel weird without it	1	1004704	weird feeling									
341698955974955010	36	45	Indication	c0013144	sleepping	vyvanse	thank god for vyvanse or i would be sleepping on the cash register right now	2	10041014	sleepiness									
341700947707314178	58	67	ADR	c0011570	depressed	metoprolol	off of my metoprolol medication!! hopefully i won't be so depressed anymore! #thankyoujesus	1	10012378	depression									
341725356245536768	46	53	INDICATION	c0005586	bipolar	prozac	@_billy0wnz_ can i take that with prozac? i'm bipolar	2	10057667	bipolar disorder									
341732677487063042	3	20	ADR	c0231218	feeling so shitty	prozac	im feeling so shitty. been out of prozac for four days:(((	1	10016370	feeling unwell									
341734697115742208	31	40	ADR	c0018681	headaches	enbrel	i've been getting almost daily headaches for the past 3 weeks ?? side effects of #enbrel ? i've been on it for months now though #rheum	1	10019211	headache									
341734697115742208	129	134	INDICATION	c0003873	rheum	enbrel	i've been getting almost daily headaches for the past 3 weeks ?? side effects of #enbrel ? i've been on it for months now though #rheum	2	10039073	rheumatoid arthritis									
341752469287755776	0	10	INDICATION	c0011570	Depression	cymbalta	"depression hurts, cymbalta can help. jk. cymbalta doesn't do shit except put a gun in your hand"	2	10012378	depression									
341752469287755776	73	95	ADR	c0424000	put a gun in your hand	cymbalta	"depression hurts, cymbalta can help. jk. cymbalta doesn't do shit except put a gun in your hand"	1	10042458	suicidal ideation									
341757671277465603	43	53	INDICATION	c0011570	depression	cymbalta	i need some cymbalta cause i'm feelin this depression??	2	10012378	depression									
341797745549516800	50	56	ADR	c0013144	drowsy	baclofen	i took some baclofen and i dont feel a little but drowsy! #wtf #backspasms	1	10013649	drowsiness									
341797745549516800	64	74	INDICATION	c0238738	BackSpasms	baclofen	i took some baclofen and i dont feel a little but drowsy! #wtf #backspasms	2	10067893	back muscle spasms									
341818667773853696	0	14	ADR	c0231218	Feels dreadful	humira	feels dreadful - how do u over come a #virus when on #humira? gp gave antibiotics to help me out' but it's #viral!! making #lung pain worse	1											
341818667773853696	124	133	ADR	c0024115	lung pain	humira	feels dreadful - how do u over come a #virus when on #humira? gp gave antibiotics to help me out' but it's #viral!! making #lung pain worse	1	10074693	pulmonary pain									
341818667773853696	70	81	OTHER	c0003232	antibiotics	humira	feels dreadful - how do u over come a #virus when on #humira? gp gave antibiotics to help me out' but it's #viral!! making #lung pain worse	2											
341818667773853696	39	44	Other	c0042769	virus	humira	feels dreadful - how do u over come a #virus when on #humira? gp gave antibiotics to help me out' but it's #viral!! making #lung pain worse	2											
341822266851594240	86	102	ADR	c0152128	rid myself of it	baclofen	"@oiseucalypt i was on muscle relaxant baclofen for two weeks, then 2 months trying to rid myself of it. 11 days in without and no sleep. :/"	1	10013663	drug dependence									
341822266851594240	127	135	ADR	c0917801	no sleep	baclofen	"@oiseucalypt i was on muscle relaxant baclofen for two weeks, then 2 months trying to rid myself of it. 11 days in without and no sleep. :/"	1	10041017	sleeplessness									
341822266851594240	22	37	Indication	c0037763	muscle relaxant	baclofen	"@oiseucalypt i was on muscle relaxant baclofen for two weeks, then 2 months trying to rid myself of it. 11 days in without and no sleep. :/"	2	10028327	muscle relaxant 									
341830080873504769	19	27	ADR	c1527304	allergic	effexor	"i think i might be allergic to effexor. i just woke up feeling sick, meh."	1	10001718	allergic reaction									
341830080873504769	63	67	ADR	c0231218	sick	effexor	"i think i might be allergic to effexor. i just woke up feeling sick, meh."	1	10016365	feeling sick									
341861781385383936	30	37	ADR	c0027497	nauseas	venlafaxine	venlafaxine makes me feel  so nauseas hahahaha oh god i'm going to chunder in my geography lesson help	1	10028813	nausea									
341861781385383936	67	74	ADR	c0042963	chunder	venlafaxine	venlafaxine makes me feel  so nauseas hahahaha oh god i'm going to chunder in my geography lesson help	1	10047700	vomiting									
341903484242784256	105	118	ADR	c0235309	tummy trouble	leflunomide	@joanne__howe i'm good been on 25mg mtx for years then switched to leflunomide back mtx the other caused tummy trouble. why r u off enbrel	1	10045148	tummy ache									
341903484242784256	67	78	DRUG	c0063041	leflunomide	enbrel	@joanne__howe i'm good been on 25mg mtx for years then switched to leflunomide back mtx the other caused tummy trouble. why r u off enbrel	2											
341903484242784256	67	78	Drug	null	leflunomide	leflunomide	@joanne__howe i'm good been on 25mg mtx for years then switched to leflunomide back mtx the other caused tummy trouble. why r u off enbrel	2											
341943525769879552	23	38	INDICATION	c0011570	antidepressants	fluoxetine	"@emptyoffeelings what, antidepressants? i'm on fluoxetine (prozac) right now, why?xx"	2	10012378	depression									
341943632657543169	31	41	ADR	c0038587	withdrawal	prozac	how anyone can say there is no withdrawal from prozac withdrawal is beyond me.  their answer is to go back on it and up the dose.	1	10048010	withdrawal syndrome									
341964103297945600	54	81	ADR	c0233746	perspective time and people	fluoxetine	i really feel like this fluoxetine is messing with my perspective time and people.	1	10074073	time perception ltered									
341966225259233281	76	100	ADR	c0039231	 heart beat out my chest	vyvanse	how do u do it? u got me losing every breath. what did u give me to make my heart beat out my chest? #vyvanse	1	10019297	heart pounding									
341966225259233281	26	45	ADR	c0553668	losing every breath	vyvanse	how do u do it? u got me losing every breath. what did u give me to make my heart beat out my chest? #vyvanse	1	10040604	shortness of breath									
342011049928687616	103	109	ADR	c0857486	zombie	cymbalta	seriously if you are getting off cymbalta tape alot if movies i was up till 4 and feel and look like a zombie just to tired to growl !!!	1	10016384	felt like a zombie									
342011049928687616			ADR		up till 4	cymbalta	seriously if you are getting off cymbalta tape alot if movies i was up till 4 and feel and look like a zombie just to tired to growl !!!	1	10022437	insomnia									
342011049928687616	118	123	ADR	c0015672	tired	cymbalta	seriously if you are getting off cymbalta tape alot if movies i was up till 4 and feel and look like a zombie just to tired to growl !!!	1	10043890	tiredness									
342066898667700224	35	47	ADR	c0231218	shit feeling	vyvanse	"3 red bulls, 2 vyvanse, no sleep = shit feeling"	1											
342066898667700224	24	32	ADR	c0917801	no sleep	vyvanse	"3 red bulls, 2 vyvanse, no sleep = shit feeling"	1	10041017	sleeplessness									
342087942472359936	60	72	ADR	c0233762	hear answers	vyvanse	vyvanse literally causes me to get like schizophrenia but i hear answers idk but i like it	1	10019364	hallucination auditory									
342087942472359936	40	53	ADR	c0036341	schizophrenia	vyvanse	vyvanse literally causes me to get like schizophrenia but i hear answers idk but i like it	1	10039626	Schizophrenia									
342109935531868161	36	45	ADR	c0541992	thick fog	seroquel	woah even 50mg seroquel hits like a thick fog	1	10016876	foggy feeling in head									
342112103412416514	113	122	INDICATION	c0221423	illnesses	cipro	"@tobiaspeggs ha!  try not to do that.  water, sleep, cipro, and the occasional xanax can cure all travel related illnesses.  #beprepared"	2	10021345	ill feeling									
342124485253664768	31	39	ADR	c0235195	TooChill	vyvanse	no one likes me on my vyvanse #toochill #zombiemode	1	10014560	emotional withdrawal									
342124485253664768	41	47	ADR	c0857486	Zombie	vyvanse	no one likes me on my vyvanse #toochill #zombiemode	1	10016384	felt like a zombie									
342150382698504192	83	94	ADR	c0231528	muscle pain	rivaroxaban	@ctr1945 my mom used rivaroxaban and it gave her a terrible time with weakness and muscle pain.	1	10028322	muscle pain									
342150382698504192	70	78	ADR	c1883552	weakness	rivaroxaban	@ctr1945 my mom used rivaroxaban and it gave her a terrible time with weakness and muscle pain.	1	10047862	weakness									
342163994209054720	23	36	ADR	c0234458	Weirdo dreams	quetiapine	quetiapine - i slept!! weirdo dreams and very drowsy this morning but i slept!!!	1	10004969	bizarre dreams									
342163994209054720	46	52	ADR	c0013144	drowsy	quetiapine	quetiapine - i slept!! weirdo dreams and very drowsy this morning but i slept!!!	1	10013649	drowsiness									
342163994209054720	72	77	INDICATION	c0917801	slept	quetiapine	quetiapine - i slept!! weirdo dreams and very drowsy this morning but i slept!!!	2	10041017	sleeplessness									
342166652617629696	7	24	ADR	c0233762	hearing the words	vyvanse	"i keep hearing the words ""chris tucker, money talk mufucka"" over and over in my head it's been happening for like an hour too. fuck vyvanse"	1	10003785	auditory hallucinations									
342183812765208576	126	133	INDICATION	c0027651	tumours	zometa	"@wenbellings prescription, i have zoplicone, nice and gentle but work. i have zometa to keep the bones strong and control the tumours"	2	10028980	neoplasm									
342183812765208576	97	109	INDICATION	c0262586	bones strong	zometa	"@wenbellings prescription, i have zoplicone, nice and gentle but work. i have zometa to keep the bones strong and control the tumours"	2	10049470	bone density decreased									
342222942853287936	91	95	ADR	c0233469	numb	effexor	"@zymymar stopped zoloft cold turkey after i became suicidal, stopped effexor because i was numb."	1	10071175	lack of feeling emotions									
342222942853287936	51	59	ADR	c0424000	suicidal	Zoloft	"@zymymar stopped zoloft cold turkey after i became suicidal, stopped effexor because i was numb."	1	10042458	suicidal ideation									
342222942853287936	17	23	Drug	null	Zoloft	effexor	"@zymymar stopped zoloft cold turkey after i became suicidal, stopped effexor because i was numb."	2											
342229999450992640	102	111	ADR	c0018681	headaches	trazodone	why can't i sleep like a normal person. oh yeah because i suffer from insomnia and trazodone gives me headaches #suffering #reality	1	10019211	headache									
342229999450992640	4	17	INDICATION	c0917801	can't I sleep	trazodone	why can't i sleep like a normal person. oh yeah because i suffer from insomnia and trazodone gives me headaches #suffering #reality	2	10022437	insomnia									
342229999450992640	70	78	Indication	c0917801	insomnia	trazodone	why can't i sleep like a normal person. oh yeah because i suffer from insomnia and trazodone gives me headaches #suffering #reality	2	10022437	insomnia									
342240470535139328	52	76	ADR	c0917801	only slept about 2 hours	vyvanse	gonna watch the sunrise.. vyvanse got me up. i have only slept about 2 hours in the past 48 hours. 150mg got me fucked up	1	10041017	sleeplessness									
342240470535139328	34	43	ADR	c0541798	got me up	vyvanse	gonna watch the sunrise.. vyvanse got me up. i have only slept about 2 hours in the past 48 hours. 150mg got me fucked up	1	10022437	insomnia									
342283136480206848	75	82	ADR	c0003467	anxiety	baclofen	"hmm, interesting. i may have been undergoing baclofen withdrawal hence the anxiety for the past few months… #hypochondria"	1	10002855	anxiety									
342283136480206848	111	123	ADR	c2874953	hypochondria	baclofen	"hmm, interesting. i may have been undergoing baclofen withdrawal hence the anxiety for the past few months… #hypochondria"	0	10020965	hypochondria									
342283136480206848	54	64	ADR	c0152128	withdrawal	baclofen	"hmm, interesting. i may have been undergoing baclofen withdrawal hence the anxiety for the past few months… #hypochondria"	1	10048010	withdrawal syndrome									
342284279851675648	128	138	INDICATION	c0723446	stay awake	vyvanse	iti needs to quit hiring teachers that have already retired from one job to take this one... imma overdose on vyvanse trying to stay awake	2	10041014	sleepiness									
342299048105091072	11	14	ADR	c0015672	low	vyvanse	i hate the low after the high on vyvanse	1	10024919	low mood									
342310086363983873	99	101	Indication	c0026769	ms	tysabri	on a related note: tysabri causes weight gain. as does body pain/inability to exercise. sigh. #fuckms	2	10002853	MS									
342310086363983873	55	64	Indication	c0030193	body pain	tysabri	on a related note: tysabri causes weight gain. as does body pain/inability to exercise. sigh. #fuckms	2	10033371	pain									
342310086363983873	34	45	ADR	c0043094	weight gain	tysabri	on a related note: tysabri causes weight gain. as does body pain/inability to exercise. sigh. #fuckms	1	10047896	weight gain									
342314998904786945	86	95	ADR	c0030554	brain zap	cymbalta	"#cymbalta withdrawal has reached a peak, lost vision and almost crashed my car from a brain zap. thanks a zillion #elililly #bigpharma"	1	10014358	electric shock sensation									
342314998904786945	41	52	ADR	c0042798	lost vision	cymbalta	"#cymbalta withdrawal has reached a peak, lost vision and almost crashed my car from a brain zap. thanks a zillion #elililly #bigpharma"	1	10047522	vision loss									
342314998904786945	10	20	ADR	c0152128	withdrawal	cymbalta	"#cymbalta withdrawal has reached a peak, lost vision and almost crashed my car from a brain zap. thanks a zillion #elililly #bigpharma"	1	10048010	withdrawal syndrome									
342322703556038657	37	39	INDICATION	c0010674	cf	cipro	i hate cipro! #antibiotic #nauseous #cf #hospitallife #cysticfibrosis	2	10011762	cystic fibrosis									
342322703556038657	55	69	Indication	c0010674	cysticfibrosis	cipro	i hate cipro! #antibiotic #nauseous #cf #hospitallife #cysticfibrosis	2	10011762	cystic fibrosis									
342322703556038657	27	35	ADR	c0027497	nauseous	cipro	i hate cipro! #antibiotic #nauseous #cf #hospitallife #cysticfibrosis	1	10028823	nauseous									
342322703556038657	15	25	INDICATION	c0021311	antibiotic	cipro	i hate cipro! #antibiotic #nauseous #cf #hospitallife #cysticfibrosis	2	10060945	bacterial infection									
342349802601844737	109	118	ADR	c0278106	can't cum	seroquel	@luckystubbs reppin zoloft&amp;seroquel since last november. i'm hella gainin weight too awesome i'm fat and can't cum i own	1	10021574	inability to orgasm									
342349802601844737	101	104	ADR	c0043094	fat	seroquel	@luckystubbs reppin zoloft&amp;seroquel since last november. i'm hella gainin weight too awesome i'm fat and can't cum i own	1	10047896	weight gain									
342349802601844737	71	84	ADR	c0043094	gainin weight	seroquel	@luckystubbs reppin zoloft&amp;seroquel since last november. i'm hella gainin weight too awesome i'm fat and can't cum i own	1	10047896	weight gain									
342355917045645313	21	29	ADR	c0018681	headache	trazodone	i've had a trazodone headache all day. i heard they go away within a week. #hopeso #iactuallyslept	1	10019211	headache									
342355917045645313	93	98	INDICATION	c0917801	slept	trazodone	i've had a trazodone headache all day. i heard they go away within a week. #hopeso #iactuallyslept	2	10041017	sleeplessness									
342359425400582144	9	12	Indication	c0028768	OCD	seroquel	i've had ocd symptoms like that for a while but seems like the seroquel exacerbates things and now this. :\	2	10029898	obsessive-compulsive disorder									
342359425400582144	72	83	ADR	c0235874	exacerbates	seroquel	i've had ocd symptoms like that for a while but seems like the seroquel exacerbates things and now this. :\	1	10007636	condition worsened									
342360821566939138	41	46	INDICATION	c0541974	Fuzzy	quetiapine	"and that, ladies and gentlemen, is that. fuzzy noisy head = sleep #quetiapine"	2	10017565	fuzzy									
342360821566939138	60	65	INDICATION	c0917801	sleep	quetiapine	"and that, ladies and gentlemen, is that. fuzzy noisy head = sleep #quetiapine"	2	10041010	sleep problem									
342360821566939138	47	57	INDICATION	c0554978	noisy head	quetiapine	"and that, ladies and gentlemen, is that. fuzzy noisy head = sleep #quetiapine"	2											
342367125400342528	87	93	INDICATION	c0010346	crohns	humira	@dani_deeh thanks (: i no longer have to do both injections. i get to drop humira (for crohns) but keep copaxone for ms.	2	10011401	Crohn's Disease									
342367125400342528	104	112	DRUG	c0717787	Copaxone	humira	@dani_deeh thanks (: i no longer have to do both injections. i get to drop humira (for crohns) but keep copaxone for ms.	2											
342369061524615168	55	75	ADR	c1971624	WON'T YOU LET ME EAT	humira	"i finally had an appetite, made food, gone. humira why won't you let me eat"	1	10003030	appetite suppressed									
342376807527497730	116	119	ADR	c0030193	oww	cipro	@coolpharmgreg i don't care if they are toxic haha putting the cipro drops in is essentially equivalent to torture #oww	1	10033371	pain									
342376807527497730	40	45	ADR	c0013221	toxic	cipro	@coolpharmgreg i don't care if they are toxic haha putting the cipro drops in is essentially equivalent to torture #oww	0	10013746	drug toxicity									
342376807527497730	93	114	ADR	c0030193	equivalent to torture	cipro	@coolpharmgreg i don't care if they are toxic haha putting the cipro drops in is essentially equivalent to torture #oww	1	10016370	feeling unwell									
342383575078944768			ADR		confused	baclofen	"@50thingsb450 dizzy, out if it and confused on the drugs.  upping the baclofen slowly now as i seem better on these."	1	10010300	confusion									
