tweet_id	begin	end	type	extraction	drug	tweet	meddra_code	meddra_term
341115678557884416	91	95	ADR	walk	cipro	"@fox1985 cipro can permanently damage all tendons in the body.  if you enjoy being able to walk, you need to find a safer antibiotic!"	10049278	unable to walk
341115678557884416	92	96	ADR	walk	cipro	"@fox1985 cipro can permanently damage all tendons in the body.  if you enjoy being able to walk, you need to find a safer antibiotic!"	10049278	unable to walk
341115678557884416					cipro	"@fox1985 cipro can permanently damage all tendons in the body.  if you enjoy being able to walk, you need to find a safer antibiotic!"		
341116202338361344	42	53	ADR	been in bed	cipro	@teepeewest did you get floxed too?  i've been in bed since 2009 thanks to just 12 cipro pills!  they never told me this can be permanent!!!	10048948	bedridden
341118058305318912					avelox	"@angel_long @princessdolly85 cipro crippled me. you should also stay away from all other antibiotics in the same class (levaquin, avelox...)"		
341118058305318912	35	43	ADR	crippled	Cipro	"@angel_long @princessdolly85 cipro crippled me. you should also stay away from all other antibiotics in the same class (levaquin, avelox...)"	10049278	unable to walk
341118058305318912	36	44	ADR	crippled	Cipro	"@angel_long @princessdolly85 cipro crippled me. you should also stay away from all other antibiotics in the same class (levaquin, avelox...)"	10049278	unable to walk
341118058305318912					Cipro	"@angel_long @princessdolly85 cipro crippled me. you should also stay away from all other antibiotics in the same class (levaquin, avelox...)"		
341121734126231552	88	98	ADR	disability	cipro	@jakefletcha @becki_65roses cipro is real bad on your entire body!  take it from me (on disability since '09 thanks to just 12 pills).	10013050	disablity
341151063681925120					geodon	@1pcornwell it sucks being bipolar.  i am taking geodon.  it seems to work most of the time.  i'm new to this.  was ptsd.  now bipolar too.		
341151063681925120					geodon	@1pcornwell it sucks being bipolar.  i am taking geodon.  it seems to work most of the time.  i'm new to this.  was ptsd.  now bipolar too.		
341151063681925120					geodon	@1pcornwell it sucks being bipolar.  i am taking geodon.  it seems to work most of the time.  i'm new to this.  was ptsd.  now bipolar too.		
341212339883868160	45	51	ADR	clumsy	cipro	plus this antibiotic is making me stupid and clumsy. cipro is evil but the fever is gone.	10009696	clumsiness
341212339883868160					cipro	plus this antibiotic is making me stupid and clumsy. cipro is evil but the fever is gone.		
341212339883868160	34	40	ADR	stupid	cipro	plus this antibiotic is making me stupid and clumsy. cipro is evil but the fever is gone.	10027372	mental function decreased
341212339883868160					cipro	plus this antibiotic is making me stupid and clumsy. cipro is evil but the fever is gone.		
341306691310215168	98	111	ADR	feeling awful	venlafaxine	"@sectioned_ anybody know anything about side effects of venlafaxine? come off 'em 6wks ago, still feeling awful. physical withdrawal awful"	10016370	feeling unwell
341306691310215168	99	112	ADR	feeling awful	venlafaxine	"@sectioned_ anybody know anything about side effects of venlafaxine? come off 'em 6wks ago, still feeling awful. physical withdrawal awful"	10016370	feeling unwell
341306691310215168	122	132	ADR	withdrawal	venlafaxine	"@sectioned_ anybody know anything about side effects of venlafaxine? come off 'em 6wks ago, still feeling awful. physical withdrawal awful"	10048010	withdrawal syndrome
341306691310215168	123	133	ADR	withdrawal	venlafaxine	"@sectioned_ anybody know anything about side effects of venlafaxine? come off 'em 6wks ago, still feeling awful. physical withdrawal awful"	10048010	withdrawal syndrome
341358561064005633					prozac	i exited out of my brother's bloons game and now he has fallen into a deep pit of depression. i hope mom doesn't make me pay for his prozac		
341430949596233728					seroquel	"@xrodd seroquel, an anti-psychotic, usually for schiz people but i'm on a small dose."		
341469594554359808					baclofen	@50thingsb450 er!  struggling with diazepam and increased baclofen.  back is obvs still in trouble :(		
341526593308606464	26	36	ADR	coming off	venlafaxine	@mrsb_ldn i found it hard coming off venlafaxine. definitely agree that running helps: it's the only thing that has kept me drug-free. ever!	10013754	drug withdrawal syndrome
341549235650584577					cipro	@jawalkerauthor that is scary! if you do get it the antibiotic cipro will cure it!! #keepingfingerscrossed		
341632186849566720	89	112	ADR	brain is a sack of NOPE	fluoxetine	remind me to get my prescription earlier next time. eight days without fluoxetine and my brain is a sack of nope.	10010300	confusion
341642275274752000					humira	@pueblokc how's your crohn's?  i'm back on remicade and pentasa after failing at humira and cimzia		
341655044569047041					trazodone	a comprehensive and accurate list of trazodone side effects http://dld.bz/ww2q depression #antidepressant ocd insomnia		
341655044569047041	79	89	ADR	depression	trazodone	a comprehensive and accurate list of trazodone side effects http://dld.bz/ww2q depression #antidepressant ocd insomnia	10012378	depression
341655044569047041	110	118	ADR	insomnia	trazodone	a comprehensive and accurate list of trazodone side effects http://dld.bz/ww2q depression #antidepressant ocd insomnia	10022437	insomnia
341655044569047041	106	109	ADR	ocd	trazodone	a comprehensive and accurate list of trazodone side effects http://dld.bz/ww2q depression #antidepressant ocd insomnia	10029898	obsessive-compulsive disorder
341659929721057281					lozenge	dis lady has the worst cough i wish i had a lozenge		
341664551076499457	13	18	ADR	tired	cymbalta	i've been so tired since i started the cymbalta. i sleep so much. case in point: just slept an hour before bed.	10043890	tiredness
341664551076499457	51	64	ADR	sleep so much	cymbalta	i've been so tired since i started the cymbalta. i sleep so much. case in point: just slept an hour before bed.	10041349	somnolence
341676758564761601					lozenge	"@bentwelly @madbambi yep, this one is my top tip for all sore throats too. works by relaxing the muscles. combine with a numbing lozenge xx"		
341691080019943424	82	92	ADR	depression	cymbalta	they put me on cymbalta for my joint pain with hashis. now the pain is better but depression is worse. *sigh*	10012398	depression worsened
341691080019943424					cymbalta	they put me on cymbalta for my joint pain with hashis. now the pain is better but depression is worse. *sigh*		
341696140116365312	47	61	ADR	eating all day	vyvanse	i need vyvanse ugh i ran out and now i've been eating all day and i feel weird without it	10015598	excessive eating
341696140116365312	68	78	ADR	feel weird	vyvanse	i need vyvanse ugh i ran out and now i've been eating all day and i feel weird without it	1004704	weird feeling
341698955974955010					vyvanse	thank god for vyvanse or i would be sleepping on the cash register right now		
341700947707314178	58	67	ADR	depressed	metoprolol	off of my metoprolol medication!! hopefully i won't be so depressed anymore! #thankyoujesus	10012378	depression
341725356245536768					prozac	@_billy0wnz_ can i take that with prozac? i'm bipolar		
341732677487063042	3	20	ADR	feeling so shitty	prozac	im feeling so shitty. been out of prozac for four days:(((	10016370	feeling unwell
341734697115742208	31	40	ADR	headaches	enbrel	i've been getting almost daily headaches for the past 3 weeks ?? side effects of #enbrel ? i've been on it for months now though #rheum	10019211	headache
341734697115742208					enbrel	i've been getting almost daily headaches for the past 3 weeks ?? side effects of #enbrel ? i've been on it for months now though #rheum		
341752469287755776					cymbalta	"depression hurts, cymbalta can help. jk. cymbalta doesn't do shit except put a gun in your hand"		
341752469287755776	73	95	ADR	put a gun in your hand	cymbalta	"depression hurts, cymbalta can help. jk. cymbalta doesn't do shit except put a gun in your hand"	10042458	suicidal ideation
341752469287755776	74	96	ADR	put a gun in your hand	cymbalta	"depression hurts, cymbalta can help. jk. cymbalta doesn't do shit except put a gun in your hand"	10042458	suicidal ideation
341757671277465603					cymbalta	i need some cymbalta cause i'm feelin this depression??		
341797745549516800	50	56	ADR	drowsy	baclofen	i took some baclofen and i dont feel a little but drowsy! #wtf #backspasms	10013649	drowsiness
341797745549516800					baclofen	i took some baclofen and i dont feel a little but drowsy! #wtf #backspasms		
341818667773853696	0	14	ADR	Feels dreadful	humira	feels dreadful - how do u over come a #virus when on #humira? gp gave antibiotics to help me out' but it's #viral!! making #lung pain worse		
341818667773853696	124	133	ADR	lung pain	humira	feels dreadful - how do u over come a #virus when on #humira? gp gave antibiotics to help me out' but it's #viral!! making #lung pain worse	10074693	pulmonary pain
341818667773853696					humira	feels dreadful - how do u over come a #virus when on #humira? gp gave antibiotics to help me out' but it's #viral!! making #lung pain worse		
341818667773853696					humira	feels dreadful - how do u over come a #virus when on #humira? gp gave antibiotics to help me out' but it's #viral!! making #lung pain worse		
341822266851594240	86	102	ADR	rid myself of it	baclofen	"@oiseucalypt i was on muscle relaxant baclofen for two weeks, then 2 months trying to rid myself of it. 11 days in without and no sleep. :/"	10013663	drug dependence
341822266851594240	87	103	ADR	rid myself of it	baclofen	"@oiseucalypt i was on muscle relaxant baclofen for two weeks, then 2 months trying to rid myself of it. 11 days in without and no sleep. :/"	10013663	drug dependence
341822266851594240	127	135	ADR	no sleep	baclofen	"@oiseucalypt i was on muscle relaxant baclofen for two weeks, then 2 months trying to rid myself of it. 11 days in without and no sleep. :/"	10041017	sleeplessness
341822266851594240	128	136	ADR	no sleep	baclofen	"@oiseucalypt i was on muscle relaxant baclofen for two weeks, then 2 months trying to rid myself of it. 11 days in without and no sleep. :/"	10041017	sleeplessness
341822266851594240					baclofen	"@oiseucalypt i was on muscle relaxant baclofen for two weeks, then 2 months trying to rid myself of it. 11 days in without and no sleep. :/"		
341830080873504769	19	27	ADR	allergic	effexor	"i think i might be allergic to effexor. i just woke up feeling sick, meh."	10001718	allergic reaction
341830080873504769	20	28	ADR	allergic	effexor	"i think i might be allergic to effexor. i just woke up feeling sick, meh."	10001718	allergic reaction
341830080873504769	63	67	ADR	sick	effexor	"i think i might be allergic to effexor. i just woke up feeling sick, meh."	10016365	feeling sick
341830080873504769	64	68	ADR	sick	effexor	"i think i might be allergic to effexor. i just woke up feeling sick, meh."	10016365	feeling sick
341861781385383936	30	37	ADR	nauseas	venlafaxine	venlafaxine makes me feel  so nauseas hahahaha oh god i'm going to chunder in my geography lesson help	10028813	nausea
341861781385383936	67	74	ADR	chunder	venlafaxine	venlafaxine makes me feel  so nauseas hahahaha oh god i'm going to chunder in my geography lesson help	10047700	vomiting
341903484242784256	105	118	ADR	tummy trouble	leflunomide	@joanne__howe i'm good been on 25mg mtx for years then switched to leflunomide back mtx the other caused tummy trouble. why r u off enbrel	10045148	tummy ache
341903484242784256					enbrel	@joanne__howe i'm good been on 25mg mtx for years then switched to leflunomide back mtx the other caused tummy trouble. why r u off enbrel		
341903484242784256					leflunomide	@joanne__howe i'm good been on 25mg mtx for years then switched to leflunomide back mtx the other caused tummy trouble. why r u off enbrel		
341943525769879552					fluoxetine	"@emptyoffeelings what, antidepressants? i'm on fluoxetine (prozac) right now, why?xx"		
341943632657543169	31	41	ADR	withdrawal	prozac	how anyone can say there is no withdrawal from prozac withdrawal is beyond me.  their answer is to go back on it and up the dose.	10048010	withdrawal syndrome
341964103297945600	54	81	ADR	perspective time and people	fluoxetine	i really feel like this fluoxetine is messing with my perspective time and people.	10074073	time perception ltered
341966225259233281	76	100	ADR	 heart beat out my chest	vyvanse	how do u do it? u got me losing every breath. what did u give me to make my heart beat out my chest? #vyvanse	10019297	heart pounding
341966225259233281	75	99	ADR	 heart beat out my chest	vyvanse	how do u do it? u got me losing every breath. what did u give me to make my heart beat out my chest? #vyvanse	10019297	heart pounding
341966225259233281	26	45	ADR	losing every breath	vyvanse	how do u do it? u got me losing every breath. what did u give me to make my heart beat out my chest? #vyvanse	10040604	shortness of breath
341966225259233281	25	44	ADR	losing every breath	vyvanse	how do u do it? u got me losing every breath. what did u give me to make my heart beat out my chest? #vyvanse	10040604	shortness of breath
342011049928687616	103	109	ADR	zombie	cymbalta	seriously if you are getting off cymbalta tape alot if movies i was up till 4 and feel and look like a zombie just to tired to growl !!!	10016384	felt like a zombie
342011049928687616	68	77	ADR	up till 4	cymbalta	seriously if you are getting off cymbalta tape alot if movies i was up till 4 and feel and look like a zombie just to tired to growl !!!	10022437	insomnia
342011049928687616	118	123	ADR	tired	cymbalta	seriously if you are getting off cymbalta tape alot if movies i was up till 4 and feel and look like a zombie just to tired to growl !!!	10043890	tiredness
342066898667700224	35	47	ADR	shit feeling	vyvanse	"3 red bulls, 2 vyvanse, no sleep = shit feeling"		
342066898667700224	36	48	ADR	shit feeling	vyvanse	"3 red bulls, 2 vyvanse, no sleep = shit feeling"		
342066898667700224	24	32	ADR	no sleep	vyvanse	"3 red bulls, 2 vyvanse, no sleep = shit feeling"	10041017	sleeplessness
342066898667700224	25	33	ADR	no sleep	vyvanse	"3 red bulls, 2 vyvanse, no sleep = shit feeling"	10041017	sleeplessness
342087942472359936	60	72	ADR	hear answers	vyvanse	vyvanse literally causes me to get like schizophrenia but i hear answers idk but i like it	10019364	hallucination auditory
342087942472359936	40	53	ADR	schizophrenia	vyvanse	vyvanse literally causes me to get like schizophrenia but i hear answers idk but i like it	10039626	Schizophrenia
342109935531868161	36	45	ADR	thick fog	seroquel	woah even 50mg seroquel hits like a thick fog	10016876	foggy feeling in head
342112103412416514					cipro	"@tobiaspeggs ha!  try not to do that.  water, sleep, cipro, and the occasional xanax can cure all travel related illnesses.  #beprepared"		
342124485253664768	31	39	ADR	TooChill	vyvanse	no one likes me on my vyvanse #toochill #zombiemode	10014560	emotional withdrawal
342124485253664768	41	47	ADR	Zombie	vyvanse	no one likes me on my vyvanse #toochill #zombiemode	10016384	felt like a zombie
342150382698504192	83	94	ADR	muscle pain	rivaroxaban	@ctr1945 my mom used rivaroxaban and it gave her a terrible time with weakness and muscle pain.	10028322	muscle pain
342150382698504192	70	78	ADR	weakness	rivaroxaban	@ctr1945 my mom used rivaroxaban and it gave her a terrible time with weakness and muscle pain.	10047862	weakness
342163994209054720	23	36	ADR	Weirdo dreams	quetiapine	quetiapine - i slept!! weirdo dreams and very drowsy this morning but i slept!!!	10004969	bizarre dreams
342163994209054720	46	52	ADR	drowsy	quetiapine	quetiapine - i slept!! weirdo dreams and very drowsy this morning but i slept!!!	10013649	drowsiness
342163994209054720					quetiapine	quetiapine - i slept!! weirdo dreams and very drowsy this morning but i slept!!!		
342166652617629696	7	24	ADR	hearing the words	vyvanse	"i keep hearing the words ""chris tucker, money talk mufucka"" over and over in my head it's been happening for like an hour too. fuck vyvanse"	10003785	auditory hallucinations
342166652617629696	8	25	ADR	hearing the words	vyvanse	"i keep hearing the words ""chris tucker, money talk mufucka"" over and over in my head it's been happening for like an hour too. fuck vyvanse"	10003785	auditory hallucinations
342183812765208576					zometa	"@wenbellings prescription, i have zoplicone, nice and gentle but work. i have zometa to keep the bones strong and control the tumours"		
342183812765208576					zometa	"@wenbellings prescription, i have zoplicone, nice and gentle but work. i have zometa to keep the bones strong and control the tumours"		
342222942853287936	91	95	ADR	numb	effexor	"@zymymar stopped zoloft cold turkey after i became suicidal, stopped effexor because i was numb."	10071175	lack of feeling emotions
342222942853287936	92	96	ADR	numb	effexor	"@zymymar stopped zoloft cold turkey after i became suicidal, stopped effexor because i was numb."	10071175	lack of feeling emotions
342222942853287936	51	59	ADR	suicidal	Zoloft	"@zymymar stopped zoloft cold turkey after i became suicidal, stopped effexor because i was numb."	10042458	suicidal ideation
342222942853287936	52	60	ADR	suicidal	Zoloft	"@zymymar stopped zoloft cold turkey after i became suicidal, stopped effexor because i was numb."	10042458	suicidal ideation
342222942853287936					effexor	"@zymymar stopped zoloft cold turkey after i became suicidal, stopped effexor because i was numb."		
342229999450992640	102	111	ADR	headaches	trazodone	why can't i sleep like a normal person. oh yeah because i suffer from insomnia and trazodone gives me headaches #suffering #reality	10019211	headache
342229999450992640					trazodone	why can't i sleep like a normal person. oh yeah because i suffer from insomnia and trazodone gives me headaches #suffering #reality		
342229999450992640					trazodone	why can't i sleep like a normal person. oh yeah because i suffer from insomnia and trazodone gives me headaches #suffering #reality		
342240470535139328	52	76	ADR	only slept about 2 hours	vyvanse	gonna watch the sunrise.. vyvanse got me up. i have only slept about 2 hours in the past 48 hours. 150mg got me fucked up	10041017	sleeplessness
342240470535139328	34	43	ADR	got me up	vyvanse	gonna watch the sunrise.. vyvanse got me up. i have only slept about 2 hours in the past 48 hours. 150mg got me fucked up	10022437	insomnia
342283136480206848	75	82	ADR	anxiety	baclofen	"hmm, interesting. i may have been undergoing baclofen withdrawal hence the anxiety for the past few months� #hypochondria"	10002855	anxiety
342283136480206848	76	83	ADR	anxiety	baclofen	"hmm, interesting. i may have been undergoing baclofen withdrawal hence the anxiety for the past few months� #hypochondria"	10002855	anxiety
342283136480206848	111	123	ADR	hypochondria	baclofen	"hmm, interesting. i may have been undergoing baclofen withdrawal hence the anxiety for the past few months� #hypochondria"	10020965	hypochondria
342283136480206848	110	122	ADR	hypochondria	baclofen	"hmm, interesting. i may have been undergoing baclofen withdrawal hence the anxiety for the past few months� #hypochondria"	10020965	hypochondria
342283136480206848	54	64	ADR	withdrawal	baclofen	"hmm, interesting. i may have been undergoing baclofen withdrawal hence the anxiety for the past few months� #hypochondria"	10048010	withdrawal syndrome
342283136480206848	55	65	ADR	withdrawal	baclofen	"hmm, interesting. i may have been undergoing baclofen withdrawal hence the anxiety for the past few months� #hypochondria"	10048010	withdrawal syndrome
342284279851675648					vyvanse	iti needs to quit hiring teachers that have already retired from one job to take this one... imma overdose on vyvanse trying to stay awake		
342299048105091072	11	14	ADR	low	vyvanse	i hate the low after the high on vyvanse	10024919	low mood
342310086363983873					tysabri	on a related note: tysabri causes weight gain. as does body pain/inability to exercise. sigh. #fuckms		
342310086363983873					tysabri	on a related note: tysabri causes weight gain. as does body pain/inability to exercise. sigh. #fuckms		
342310086363983873	34	45	ADR	weight gain	tysabri	on a related note: tysabri causes weight gain. as does body pain/inability to exercise. sigh. #fuckms	10047896	weight gain
342314998904786945	86	95	ADR	brain zap	cymbalta	"#cymbalta withdrawal has reached a peak, lost vision and almost crashed my car from a brain zap. thanks a zillion #elililly #bigpharma"	10014358	electric shock sensation
342314998904786945	87	96	ADR	brain zap	cymbalta	"#cymbalta withdrawal has reached a peak, lost vision and almost crashed my car from a brain zap. thanks a zillion #elililly #bigpharma"	10014358	electric shock sensation
342314998904786945	41	52	ADR	lost vision	cymbalta	"#cymbalta withdrawal has reached a peak, lost vision and almost crashed my car from a brain zap. thanks a zillion #elililly #bigpharma"	10047522	vision loss
342314998904786945	42	53	ADR	lost vision	cymbalta	"#cymbalta withdrawal has reached a peak, lost vision and almost crashed my car from a brain zap. thanks a zillion #elililly #bigpharma"	10047522	vision loss
342314998904786945	10	20	ADR	withdrawal	cymbalta	"#cymbalta withdrawal has reached a peak, lost vision and almost crashed my car from a brain zap. thanks a zillion #elililly #bigpharma"	10048010	withdrawal syndrome
342314998904786945	11	21	ADR	withdrawal	cymbalta	"#cymbalta withdrawal has reached a peak, lost vision and almost crashed my car from a brain zap. thanks a zillion #elililly #bigpharma"	10048010	withdrawal syndrome
342322703556038657					cipro	i hate cipro! #antibiotic #nauseous #cf #hospitallife #cysticfibrosis		
342322703556038657					cipro	i hate cipro! #antibiotic #nauseous #cf #hospitallife #cysticfibrosis		
342322703556038657	27	35	ADR	nauseous	cipro	i hate cipro! #antibiotic #nauseous #cf #hospitallife #cysticfibrosis	10028823	nauseous
342322703556038657					cipro	i hate cipro! #antibiotic #nauseous #cf #hospitallife #cysticfibrosis		
342349802601844737	109	118	ADR	can't cum	seroquel	@luckystubbs reppin zoloft&amp;seroquel since last november. i'm hella gainin weight too awesome i'm fat and can't cum i own	10021574	inability to orgasm
342349802601844737	101	104	ADR	fat	seroquel	@luckystubbs reppin zoloft&amp;seroquel since last november. i'm hella gainin weight too awesome i'm fat and can't cum i own	10047896	weight gain
342349802601844737	71	84	ADR	gainin weight	seroquel	@luckystubbs reppin zoloft&amp;seroquel since last november. i'm hella gainin weight too awesome i'm fat and can't cum i own	10047896	weight gain
342355917045645313	21	29	ADR	headache	trazodone	i've had a trazodone headache all day. i heard they go away within a week. #hopeso #iactuallyslept	10019211	headache
342355917045645313					trazodone	i've had a trazodone headache all day. i heard they go away within a week. #hopeso #iactuallyslept		
342359425400582144					seroquel	i've had ocd symptoms like that for a while but seems like the seroquel exacerbates things and now this. :\		
342359425400582144	72	83	ADR	exacerbates	seroquel	i've had ocd symptoms like that for a while but seems like the seroquel exacerbates things and now this. :\	10007636	condition worsened
342360821566939138					quetiapine	"and that, ladies and gentlemen, is that. fuzzy noisy head = sleep #quetiapine"		
342360821566939138					quetiapine	"and that, ladies and gentlemen, is that. fuzzy noisy head = sleep #quetiapine"		
342360821566939138					quetiapine	"and that, ladies and gentlemen, is that. fuzzy noisy head = sleep #quetiapine"		
342367125400342528					humira	@dani_deeh thanks (: i no longer have to do both injections. i get to drop humira (for crohns) but keep copaxone for ms.		
342367125400342528					humira	@dani_deeh thanks (: i no longer have to do both injections. i get to drop humira (for crohns) but keep copaxone for ms.		
342369061524615168	55	75	ADR	WON'T YOU LET ME EAT	humira	"i finally had an appetite, made food, gone. humira why won't you let me eat"	10003030	appetite suppressed
342369061524615168	56	76	ADR	WON'T YOU LET ME EAT	humira	"i finally had an appetite, made food, gone. humira why won't you let me eat"	10003030	appetite suppressed
342376807527497730	116	119	ADR	oww	cipro	@coolpharmgreg i don't care if they are toxic haha putting the cipro drops in is essentially equivalent to torture #oww	10033371	pain
342376807527497730	40	45	ADR	toxic	cipro	@coolpharmgreg i don't care if they are toxic haha putting the cipro drops in is essentially equivalent to torture #oww	10013746	drug toxicity
342376807527497730	93	114	ADR	equivalent to torture	cipro	@coolpharmgreg i don't care if they are toxic haha putting the cipro drops in is essentially equivalent to torture #oww	10016370	feeling unwell
342383575078944768	36	44	ADR	confused	baclofen	"@50thingsb450 dizzy, out if it and confused on the drugs.  upping the baclofen slowly now as i seem better on these."	10010300	confusion
342383575078944768	14	19	ADR	dizzy	baclofen	"@50thingsb450 dizzy, out if it and confused on the drugs.  upping the baclofen slowly now as i seem better on these."	10013573	dizziness
342383575078944768	15	20	ADR	dizzy	baclofen	"@50thingsb450 dizzy, out if it and confused on the drugs.  upping the baclofen slowly now as i seem better on these."	10013573	dizziness
342383575078944768	21	30	ADR	out if it	baclofen	"@50thingsb450 dizzy, out if it and confused on the drugs.  upping the baclofen slowly now as i seem better on these."	10041374	spaced out
342383575078944768	22	31	ADR	out if it	baclofen	"@50thingsb450 dizzy, out if it and confused on the drugs.  upping the baclofen slowly now as i seem better on these."	10041374	spaced out
342393613180862465	81	97	ADR	Skin sensitivity	humira	@benderbach cause humira gives me a lot of rashes and like most of these drugs.. skin sensitivity happens	10021681	increasd skin sensitivity
342393613180862465	43	49	ADR	rashes	humira	@benderbach cause humira gives me a lot of rashes and like most of these drugs.. skin sensitivity happens	10037844	rash
342397871229911040	110	115	ADR	wonky	venlafaxine	@stillicides @stfumisogynists @schizophrenicgb *buts in* you don't wanna miss venlafaxine no no it made me so wonky missing one day! ouch	10016366	feeling abnormal
342476405872939008	27	45	ADR	makes me nocturnal	vyvanse	�@dipndots95: my vyvanse makes me nocturnal ??�	10041017	sleeplessness
342476405872939008	25	43	ADR	makes me nocturnal	vyvanse	�@dipndots95: my vyvanse makes me nocturnal ??�	10041017	sleeplessness
342476405872939008	36	45	ADR	nocturnal	vyvanse	�@dipndots95: my vyvanse makes me nocturnal ??�	10041017	sleeplessness
342476405872939008	34	43	ADR	nocturnal	vyvanse	�@dipndots95: my vyvanse makes me nocturnal ??�	10041017	sleeplessness
342479732811644929	27	35	ADR	headache	MTX	i'd gladly trade the #mtx  headache for #humira but after 5 months i still don't have the prescription. i function through vitamins &amp; motrin	10019211	headache
342479732811644929					humira	i'd gladly trade the #mtx  headache for #humira but after 5 months i still don't have the prescription. i function through vitamins &amp; motrin		
342480912350576641					humira	thank god i was born with so much hair; i wouldn't been balm by now. #crohnsproblems #teamibd #hairloss #humira #chronic #illness #gratitude		
342480912350576641	56	60	ADR	balm	humira	thank god i was born with so much hair; i wouldn't been balm by now. #crohnsproblems #teamibd #hairloss #humira #chronic #illness #gratitude	10019045	hair loss
342480912350576641	95	103	ADR	hairloss	humira	thank god i was born with so much hair; i wouldn't been balm by now. #crohnsproblems #teamibd #hairloss #humira #chronic #illness #gratitude	10019045	hair loss
342480912350576641					humira	thank god i was born with so much hair; i wouldn't been balm by now. #crohnsproblems #teamibd #hairloss #humira #chronic #illness #gratitude		
342537091495895040	28	58	ADR	sleeping schedule of a vampire	vyvanse	vyvanse makes me having the sleeping schedule of a vampire.	10041017	sleeplessness
342607933672148992	116	132	ADR	calcium problems	levaquin	1/2 vitamin d malsorption and damaged photosynthesis of sun shine in to vitamin d from levaquin toxicity leading to calcium problems.	10006956	calcium deficiency
342607933672148992	4	25	ADR	Vitamin D malsorption	levaquin	1/2 vitamin d malsorption and damaged photosynthesis of sun shine in to vitamin d from levaquin toxicity leading to calcium problems.	10047626	vitamin d deficiency
342671774519009280	134	143	ADR	depressed	vyvanse	"but still dr. maria jasinskas was right &amp; would have been if not for pharmacy; she said, ""you know sometimes vyvanse can make you depressed"""	10012378	depression
342671774519009280	136	145	ADR	depressed	vyvanse	"but still dr. maria jasinskas was right &amp; would have been if not for pharmacy; she said, ""you know sometimes vyvanse can make you depressed"""	10012378	depression
342705807537868802	59	68	ADR	wait gain	quetiapine	@brokenmind_ quetiapine was horrific for me in relation to wait gain. such a horror story. but the weight will come off one day at a time.	10047896	weight gain
342705807537868802	99	105	ADR	weight	quetiapine	@brokenmind_ quetiapine was horrific for me in relation to wait gain. such a horror story. but the weight will come off one day at a time.	10047896	weight gain
342729569243119617					lamotrigine	@bipolarlab think just #lithium for #monotherapy &amp; #lamotrigine 4 #rapidcycling - #atypicalantipsychotics now revealing serious #sideeffects		
342730668704415745	103	121	ADR	destroyed my liver	infliximab	"@almostwell what problems did you have with humira, if you don't mind me asking. i tried infliximab it destroyed my liver."	10024668	liver damage
342730668704415745	104	122	ADR	destroyed my liver	infliximab	"@almostwell what problems did you have with humira, if you don't mind me asking. i tried infliximab it destroyed my liver."	10024668	liver damage
342730668704415745					infliximab	"@almostwell what problems did you have with humira, if you don't mind me asking. i tried infliximab it destroyed my liver."		
342745718018170880					lozenge	throat numbing lozenge for the win		
342763086056419329	78	95	ADR	allergic reaction	Cimzia	"@amberinnerglow @eclipsedblue me too, remicade for a year, humira, and had an allergic reaction to cimzia, almost killed me in november."	10001718	allergic reaction
342763086056419329	79	96	ADR	allergic reaction	Cimzia	"@amberinnerglow @eclipsedblue me too, remicade for a year, humira, and had an allergic reaction to cimzia, almost killed me in november."	10001718	allergic reaction
342763086056419329	107	123	ADR	almost killed me	Cimzia	"@amberinnerglow @eclipsedblue me too, remicade for a year, humira, and had an allergic reaction to cimzia, almost killed me in november."	10068111	near death experience
342763086056419329	108	124	ADR	almost killed me	Cimzia	"@amberinnerglow @eclipsedblue me too, remicade for a year, humira, and had an allergic reaction to cimzia, almost killed me in november."	10068111	near death experience
342763086056419329					humira	"@amberinnerglow @eclipsedblue me too, remicade for a year, humira, and had an allergic reaction to cimzia, almost killed me in november."		
342767620749139969					juxtapid	@rnaianalyst @theflynews sad but over aggressive marketing of juxtapid will probably make it more difficult for true hofh to get covered		
342776360185503744					cipro	"@charlienicola85 someones said can happen while fighting infection which is quite possible,nearly finished some cipro&amp;bringing up foul gunk!"		
342776360185503744					cipro	"@charlienicola85 someones said can happen while fighting infection which is quite possible,nearly finished some cipro&amp;bringing up foul gunk!"		
342843798554046464	56	70	ADR	mixed episodes	Lexapro	@hello_nacho @tobiasampersand lexapro gave me the worst mixed episodes. i have some instability with pristiq but i can manage it ok.	10065032	mixed manic depressive episode
342843798554046464					pristiq	@hello_nacho @tobiasampersand lexapro gave me the worst mixed episodes. i have some instability with pristiq but i can manage it ok.		
342918945839411200	130	134	ADR	high	trazodone	"@kkarkatvantas1 (( when i used to take trazodone to sleep, people would make me stay up after i took it so they could watch me be high ))"	10016333	feeling high
342918945839411200	131	135	ADR	high	trazodone	"@kkarkatvantas1 (( when i used to take trazodone to sleep, people would make me stay up after i took it so they could watch me be high ))"	10016333	feeling high
342918945839411200					trazodone	"@kkarkatvantas1 (( when i used to take trazodone to sleep, people would make me stay up after i took it so they could watch me be high ))"		
343076301835472898					paroxetine	im having paroxetine withdrawals but thats ok cuz i still aint takin no moe fuck behavioral health ill be iight		
343076301835472898	21	32	ADR	WITHDRAWALS	paroxetine	im having paroxetine withdrawals but thats ok cuz i still aint takin no moe fuck behavioral health ill be iight	10048010	withdrawal syndrome
