user,tweet_id,tweet,ade
32287523,5.39644E+17,AIN FELT THIS SICK SINCE I CAME DOWN FROM FIVE WEEKS BEING HIGH ON OXYCODONE AFTER ANKLE SURGERY LAST YEAR,
2819165455,5.29013E+17,"Bi-polar a$$ Kansas weather! Someone crush up a prozac and put it in the yard, maybe it'll evaporate and Mother nature will make up her mind",
439953043,5.54749E+17,Get out West! Very large concentrations of Bewick's at Burnt Fen today even more on Norfolk side of border! GWE Whoopers at Lakenheath too!,
2621246555,5.59919E+17,@savorydaddy who knows with this guy. it could be adderall for all we know,
430437522,5.55971E+17,Being out of Adderall your first week of a new semester is the worst #cantpayattention,
374732938,5.35308E+17,Oxycodone doing some great things to my wounds right now.,
453335154,5.62068E+17,Seattle defensive MVP so far: Adderall,
458009221,5.46814E+17,"â€œ@AdderallHadMe: Adderall had me like ""my palms are sweaty, knees weak, arms are heavy""â€ ",
2895071846,5.39779E+17,some adderall or vyvanse is much needed rn,
974526961,5.63382E+17,@MariePauule AMINE LOOOVE WITH UR PP,
156148909,5.42942E+17,Get a few for me brah RT @MaggDaddy: Copping mines tomorrow â€œ@TupacShakir_: I need some adderall to help me study for these finals â€,
143643708,5.40161E+17,Running on 2 hours of sleep and adderall,
312693069,5.6676E+17,"MEDICAL: 1000 blk S Cornell Ave. 56 y/o F trouble breathing, history of COPD #MountMorrisTwp",
26654222,5.62252E+17,Giving out free xanax for anyone on the TTC today so if you see me holla,
48393146,5.41676E+17,Electronic Adderall #FratMusic,
48428305,5.39325E+17,I miss my prescription for adderall sometimes. Nights like this is when that stuff made life a whole lot easier.,
287450557,5.6372E+17,I hope my vyvanse comes in today ,
381179115,5.55119E+17,its actually a problem that i cant study without adderall @nicolostocco save meeeeeee,
227776906,5.40617E+17,Lost 9 pounds in 2 days thanks adderall no sleep and anxiety to tha max #dead,
20755713,5.54752E+17,These Seroquel withdrawls arentt the bizz man. Fukk this c0ld turkey feel like ish. Ughhh..low d0sage now but..ughh aint copin right mayneee,
235671302,5.58928E+17,Adderall ain't letting me sleep,
255668210,5.71003E+17,Ugh im so behind on my pleasure reading. I need to stop going to bed at eight and go back to poppin' dat adderall,
333676573,5.46022E+17,This albuterol better help me ,
2834660537,5.70241E+17,"One time, I took some adderall & drank a lot of coffee, and that's the day I decided I will never do cocaine.",
3008663162,5.62779E+17,Healthy adderall alternatives are cheaper and you dont build tolerance to them as fast #adderallfacts #truth,
27168696,5.49416E+17,Feenin by Lyrica is my life! Exactly what I'm feeling ,
2263346258,5.32394E+17,@Harry_Styles FINISH MY QUEEN LYRICA,
74860650,5.64888E+17,Need a nap and a Xanax #stressed,
487162511,5.50126E+17,Seriously need adderall for tomorrow,
213031572,5.39821E+17,"Tweeps, have any of you ever been on lamotrigine for bipolar and would you be willing to chat with me about it?",
529704495,5.35855E+17,"$NVO says FDA needs ""some additional time"" to complete review of liraglutide for obesity, which was supposed to be approved Oct. 20.",
106769233,5.65126E+17,what's the deal with #TheWalkingDead zombies???? looks like zombies on Prozac ... please!!,
245590716,5.5311E+17,Adderall Thoughts//Huey Mack,
24444377,5.63871E+17,adderall is the key to my ignition,
469439139,5.42781E+17,Never taking Vyvanse and drinking a 1/5 again. ,
337824021,5.55322E+17,Well I guess my adderall is working... I just did homework and studied for 9 hours! Goodnight!,
159399034,5.49727E+17,I LOVE ADDERALL,
150688898,5.67332E+17,@YasmiinAhmed nty fen,
576251325,5.30792E+17,@eNCAnews I like this CIPRO and FNB you are NEXT,
1456499120,5.48314E+17,@notoriousftlou LYRICA,
28365100,5.6088E+17,"I relate so well to the Tamiflu giant woman wearing flannel pj bottoms, tee, robe with rain boots in her tiny house commercial. #mktg",
56884611,5.40532E+17,whoever the fuck is making adderall is about to get a very cuss word filled letter. #baltimore,
50788866,5.41205E+17,@NzRv everinnah fen libey.,
19487596,5.37244E+17,"@mollywallop yep, something i've looked into - would have to tick boxes for asthma, COPD and allergies* on app form #kindarulesmeout :/",
57775065,5.39991E+17,@lidaa_ I have ADHD so I take adderall can't mix those two I felt like a complete fuckin zombie,
237248191,5.39614E+17,@drpatsyp @LaPajamas @pharris830 I think Prozac started under Reagan. How smart were they: get us to pay a co-pay for our complacency pills.,
475422553,5.42419E+17,"@jephjacques I actually use lamictal as well, but for seizures. It's worked for me, so I'm glad it's working for you.",
267163165,5.71068E+17,@StockleyStyle us fen boys still operating from pay as you go no credit,
2677330186,5.54738E+17,Adderall and marijuana part of this incomplete breakfast.,
585950721,5.44096E+17,vyvanse got ya girl up all night ,
1621125390,5.41742E+17,All these energy drinks + vyvanse = goodbye heart. #RIPAmanda,
16345927,5.61905E+17,I need a Xanax and a beer,
304559102,5.42455E+17,need a whole bottle of Adderall ,
355368302,5.47913E+17,took a fuckin adderall to stay awake and that shit literally made Christmas Eve kinda shitty,
464146062,5.33776E+17,@insanity_art I took my Seroquel a bit ago but I think I need an extra tonight. I'm at least not crying/freaking out anymore & am in bed.,
2882717429,5.44901E+17,"Chris Davis just got approved for adderall for the 2015 season, the same drug that he is still suspended for takingpic.twitter.com/xKBdVJLhoT",
489970674,5.56646E+17,"Tamiflu may not work, but it's a drug and almost sounds female, so it has that going for it.",
80409724,5.46711E+17,"@debecca Quetiapine would do that on its own lol, surprised you manage 4 awake hehehe",
814350504,5.44152E+17,Okay I'm not gonna stress any more it's my birthday I got my adderall I go home in two days I just gotta push through,
111982734,5.65843E+17,"Peterborough peeps, save the date. I will be at the Flag Fen Craft & Gift Fair on the 14th March with my Truckle Cheese stall. See you there",
14453121,5.42714E+17,@lucaa76 bus 31 coming at CIPRO (MA-H) in 0 stops!!!,
2199323310,5.6384E+17,@Yung_Marci @arepeeno lmao i just took a vyvanse its gonna all get done,
93660564,5.31211E+17,Send amphetamines,
204569704,5.67501E+17,Somebody could use a Xanax,
90741923,5.41326E+17,"@BrianLVickers your Xarelto commercial, always good to sit at a campfire on bales of hay.",
85578369,5.66203E+17,@KAL79 and I have the mind link. Thalidomide is the first thing that I thought of.,
1443249457,5.45255E+17,I can't stand to see your thalidomide robot face. ã€€Don't even try it! You had to be a liar just to. â€•Left Behindâ€•,
260537653,5.32246E+17,chicks dying for adderall aha,
153534365,5.42225E+17,"@collegefession: I took so much adderall for finals I could hear what my thoughts were thinking."" - Arkansas Tech University"" ",
2262326617,5.39352E+17,antara comment2 my family.,
2429986602,5.3766E+17,I'm gonna need like 8 cups of coffee and like 6 adderall to even stay awake today. ,
858828601,5.71481E+17,"@sukkmyfuck tbh Xanax was one of my favs, idrc if ppl do them but don't do them so you look like a ""bad bitch""",
159249846,5.44875E+17,got some adderall and fire ass WEEEEED,
3018203460,5.6753E+17,@Mory5ory @HurtBlogger yup. It's why we tried humira instead but it made me so sick. I'll deal cause it seems to work but it's no fun.,
2336081797,5.63468E+17,[Did not take any adderall today. Poor @RipsYourThroat ],
384645055,5.45524E+17,Restless by Agoes Antara #Landscapespic.twitter.com/czAgoIG8cV,
215077217,5.36219E+17,Runnin on home to get oxycodone and The Graduate on dvd from the rents,
28449860,5.39435E+17,Dad needed a 4am duoneb and cough syrup.,
2588480347,5.37093E+17,Waiting for my Adderall to wear off so I can fall asleep.. ,
32718096,5.62099E+17,Washed this Xanax down with soy sauce #itslit,
219870186,5.37975E+17,Needed lyrika to help take my hair out.. But we're not friends anymore,
346347597,5.66099E+17,i love xanax,
706140074,5.47489E+17,College hoes love alcohol and popping adderall,
18742085,5.71191E+17,I think the Xanax is starting to kick in. Any further tweets tonight are from The Xanny and not The T.S.,
18436576,5.46767E+17,"@MandaSayWat @PCOSGurl I switched to Armour Thyroid and upped Metformin dose. Along with 1100 calorie diet and yoga, I've dropped 44 lbs.",
272078481,5.49316E+17,@FisolaNYDN worth his weight in adderall,
28158225,5.3749E+17,Oxycodone and an ice pack around my face #heaven,
23013350,5.65387E+17,something about putting an informercial for Xanax in the time slot where the cosby show used to be doesnt sound like a good idea,
2679167120,5.33781E+17,Feenin lyrica n gates ,
745861087,5.62622E+17,@chanelledimo Amine,
3006047950,5.65955E+17,@lafouine78 amine,
615312474,5.34582E+17,Got prescribed Adderall today and got so excited that I threw my car into a building.,
1228265737,5.37682E+17,@Brody420H adderall and redbull,
700763985,5.3161E+17,fen faved my tweet my life is complete,
17475832,5.50082E+17,@AdderallHadMe: Adderall had me folding my laundry origami style @AlexArtJunkie such production,
233021231,5.54588E+17,Dat oxycodone 10 had me gneee.ain take but half...bruhh never again,
497206041,5.55594E+17,â€œ@shelbs_12: â€œ@AdderallHadMe: Adderall had me https://twitter.com/AdderallHadMe/status/553279776199565313/photo/1pic.twitter.com/QTk4gSFaUtÂ â€ @_CARAMELUHHâ€ lmao ,
112004873,5.37358E+17,@4lokoprincess are amphetamines a work out,
312162247,5.38752E+17,I know the adderall kicked in bc I have the sudden urge to clean my room and finish all my homework,
257648047,5.47154E+17,"Updated White Rabbit lyrics. ""Viagra makes you bigger. Propecia won't make you bald. The Paxil mommy gives you, won't make you cum at all.""",
15264875,5.59468E+17,@trash_sleeper @diarrhea same for the other stuff just glad amphetamines make me feel too much like shit to get addicted to,
216384876,5.45946E+17,Sama halnya ketuker antara Liam Neeson dan Daniel Craig. I always think that they are identically twins. 8))),
529144634,5.42229E+17,i should never do any other drugs other than adderall bc i just spent 96 dollars on it and imagine if i smoked weed or did meth,
15527606,5.59281E+17,"@_misslexi Well, if you're sure. Mine was an acid build up in my stomach. I only get it very rarely now. Thank god for Nexium ",
247922091,5.71048E+17,â€œ@kristyargust: Maybe if you weren't so fucked up on xanax you would remember how much of a prick your being.â€ #Preeeeeach,
747753698,5.63186E+17,It'd be nice if my adderall actually worked!!!!,
3013621887,5.63013E+17,Fen to go to Connie & Barbara's,
286423016,5.65165E+17,I need more Amine showers,
19847476,5.71044E+17,Xanax and a 747 is the closest that scientists have come to teleportation.,
74589942,5.67234E+17,Oh i love it n wit syrup i had great nightmares RT @PATAFRIA Seroquel before bed isn't conducive to my lifestyle,
411294828,5.36941E+17,"I been up 3 days , adderall & red bull ",
586247055,5.42115E+17,Don't hit me up for adderall,
1330257354,5.65661E+17,Pro: adderall Con: money,
293899853,5.63491E+17,Xanax crazy,
236744643,5.63574E+17,Sleeping next to my vyvanse so I can take it the minute I open my eyes.,
506483517,5.53577E+17,123 dollars for tamiflu and it didn't even work,
282398511,5.60577E+17,@AllieGotAss bruh its the chick who's on adderall sister.,
290328957,5.58417E+17,Summer and Fen #YR,
432033618,5.62962E+17,"#ThomasDale on the dotted line! Nathan Eaton ( #VMI), Darvin Taylor II ( #FloridaState) and @MarcoC_The1 (#Army)pic.twitter.com/hoMdVA4wdo",
548946781,5.41962E+17,Has Adderall received an honorary diploma yet? #BecauseItDeservesOne,
94195405,5.49278E+17,The most common side effect of tamiflu is flu symptoms. >.>,
35266963,5.49732E+17,The only thing worse than watching this game is watching this game while simultaneously coming down from your vyvanse,
177035776,5.65689E+17,"i miss u, xanax",
178089678,5.3184E+17,just took an adderall to get horny(er),
177384104,5.67582E+17,"Half a million dollars on ring, I'm taking percocets..down 5 Xanax & I pray I wake up and forget!",
381842541,5.30248E+17,adderall,
424440965,5.40358E+17,@VulcanianRX @StephanieHoying Shit just be glad they know to use it correctly. Here they all think they're supposed to use COPD meds PRN.,
860667872,5.70278E+17,@SamBrychta and adderall like an unhealthy OD-able amount of adderall,
310235930,5.33479E+17,@DCUO Alec Holland. I can only hope we get some deep fen action!,
2195158285,5.31543E+17,I could use some adderall in my brain tea Ice up in my soy milk,
1611127344,5.3112E+17,@Star_Anise_LADA Was on oxycodone and pregabalin but both made me dumb & pregab gave me a seizure.,
560856603,5.65002E+17,â€œ@INSOMNIACMILLZ: Life tweaks me out yoâ€ xanax too,
233747369,5.31515E+17,@Jturner_18 yea I heard just when i was fen to go,
522768886,5.51492E+17,@CJT526 @Beth_Wilby_ @kevdee_18 bitch is acting like coke is something more than super adderall ,
382784006,5.60401E+17,@shanks129 my adderall for adhd boi not some big wild shit lol,
1710180620,5.42344E+17,"Dreading work today, but after watching hyper albuterol Bradley this morning, I'm ready plus half the class was out sick yesterday ",
324108690,5.42124E+17,Someone is on that vyvanse vibe pic.twitter.com/gS1JhbJgNT,
119172102,5.71139E+17,"@hella3mo guess that's true, ""hey I misplaced my bottle of xanax that I actually put rat posing pellets so keep an eye out!""",
163366883,5.40549E+17,"Baltimore Adderall Awareness Week speakers include Chris Davis, Haloti Ngata and special appearance by Miguel Tejada!",
384028086,5.62394E+17,if u like taking vyvanse or adderall then i feel sorry for u,
337974819,5.47628E+17,That one Tamiflu commercial where the man is larger than everything in his home makes me so uncomfortable,
64975261,5.42921E+17,I took adderall once or five times...and I don't think it worked for me.,
138030038,5.29169E+17,@jgopikrishnan70 @Swamy39 - Shortage of Loose Motion Tablet Loperamide in Delhi ??,
555550061,5.42994E+17,I feel like as soon as finals are done and I don't have to take adderall for a little bit I'm going to sleep for like 4 fucking days.,
52088924,5.42194E+17,I really need adderall right now. If anyone knows where I could get some that would be nice af tbh.,
1424238228,5.58595E+17,Im not even tired but thats prolly just the adderall ill crash in like two hours,
346426902,5.61957E+17,â€œ@Al3eexx: @MangX10 @myshitleaks I want some!!! Who got some Xanax bars???â€ Ask bae,
96367300,5.62832E+17,@sammygormannn aw! If you want to meet up sometime I always go to Barnes n noble to study on school nights and with a lil vyvanse I kill it,
1107033278,5.53327E+17,"A little bit of TARÄ°H in my life, a little bit of LYS MAT by my side A little bit of FEN is all I need, a little bit of OBP is what I see",
2501901247,5.4293E+17,"No lie it's going to be tough going to sleep right now, some adderall would've been wavy right now.",
1050412639,5.50354E+17,(#LosDelSonido) Woman Charged in 4-Year-Old Girl's Oxycodone Death: Pennsylvania woman charged in 4-year-old girl's dea... (#IvanBerroa),
930956666,5.31957E+17,If you sell Adderall at ISU please hook a sister up. Not about to go through finals week without...,
515614037,5.30756E+17,Listening to edm while on adderall makes me want to break dance,
119804339,5.66991E+17,it's rly fine my body j aches w/ FOMO & i need 2 take a xanax abt it ,
393771920,5.55499E+17,â€œ@AdderallHadMe: Adderall had me https://twitter.com/AdderallHadMe/status/553279776199565313/photo/1pic.twitter.com/hgvA5cKiz6Â â€honestly done this before,
361027800,5.3155E+17,Lemme get this adderall and get my shit done today,
559237098,5.65298E+17,Lmao bro this kid took too much adderall and got blind in one eye over a $1 wager i can't ahahapic.twitter.com/AKIrD4quzh,
514895965,5.43787E+17,Trazodone,
30569999,5.51596E+17,I've been up since 5:30. Should I take another Adderall to stay up and watch gossip girl?,
270482369,5.49051E+17,@CassieGannis Stay in bed 'til you feel better. Fluids and analgesic. Doctor's for Tamiflu if it's just starting.,
206746509,5.64101E+17,Pop xanax like I'm a grandaddy who need his medication,
2786996610,5.62805E+17,@PattyDs50 @dkandtch @BradThor @Junebug1952 @WhiteHouse @PressSec @BarackObama the Prozac is for us during the next two years,
114297772,5.64084E+17,".@jennyslate If u hit Marissa Wiegler from â€œHannaâ€ levels, talk to yr doctor and ask him if Xanax is right for you.pic.twitter.com/l6Fa7Y7bkb",
773076552,5.37608E+17,@MGscoli Sprintec is Birth control ;) and temazapam helps me sleep (insomnia from pain),
461780080,5.62477E+17,#becauseIdied I won't suffer from insomnia or take xanax,
245518331,5.62479E+17,â€œ@AlfredoFlores: I get distracted too easily. I can't focus. Damn.â€ I put the ADD in ADDerall,
20739133,5.329E+17,@philiplederer @eliowa @apc_md @TimLaheyMD @mike_edmond Appalling story. Up to 300 sterilizations/day? Cipro for prophylaxis? criminal,
2911091261,5.42011E+17,@sanchosway: Weed & Adderall numbs my pain. Yo mova numbs my pain,
2524357131,5.3355E+17,Whiskey on the rocks And Adderall ... It's nights like these That the drugs won't work,
2547392802,5.63534E+17,I need a xanax pez dispenser,
42883893,5.44719E+17,@AshBenton @Oprah that Tamiflu must be good stuff. Sick ALL week but looking good for @jimmyfallon,
2836657917,5.46061E+17,Adderall is working great for me I just watched 3 days worth of my Vine feed for 2 hours,
952480140,5.48393E+17,hey ho i still haven't started my gabapentin bc im a piece of shit,
271657622,5.42521E+17,Adderall and coffee....probably not a good mix lol ,
320885106,5.4239E+17,legit feel bad for anyone I talk to when I'm on vyvanse cause they're in for an ear-full of nonsense,
20836846,5.56317E+17,@richyricha lol....i know :) u changed it from Richa to Antara is what i meant :),
514105990,5.61147E+17,"Tamiflu Cuts 1 Day Off Average Flu Bout, Study Finds",
2951024449,5.71401E+17,@CoachBennett32 No....it's so good that you should take 2 Nexium before eating there. #ComeOn,
372224432,5.31832E+17,Why can we still not buy Ventolin reliever inhalers over the counter? It's infuriating! I'm now stuck in limbo without one :( @asthmauk,
2769232105,5.7048E+17,@frances1414 xanax is very helpful,
168292606,5.65246E+17,@ShaggyCoe oh no! You are getting the flu! I can't believe how the tamiflu has made me feel so much better. Call your Dr please. xxx,
29645350,5.49052E+17,"Getting ready to drop my follow up EP, The Adderall Years. It's thirty 30 second songs.pic.twitter.com/uaQE4DnOtT",
418935526,5.3514E+17,Smoking is one of cause for copd dont smoke your lungs @NIH @USNewsHealth @CDCChronic @COPDFoundation @BreatheBetter @nih_nhlbi #COPDChat,
46694243,5.429E+17,"NZT-48's RT @BadRedBeezy Due to my current situation orphenadrine or gabapentin ""@GuruJeremy: What's yalls fav pills to pop?""",
165760727,5.42438E+17,"so proud of jess <3 she just told me ""god I miss eating"" as she ate another vyvanse and poorly attempted to study",
391669882,5.30813E+17,Lyrica ft Kevin gates x feenin ,
73474578,5.62094E+17,Xanax tastes like actual ass.,
65656355,5.48429E+17,"cont....in a 50-game suspension, + players will be tested for amphetamines for the first time, w/ penalties for a 2nd positive result.",
2572876687,5.42681E+17,Duluth Research was recently the second highest enroller globally on a Phase III COPD trial. Check out our Facebook page and like us,
409533809,5.64694E+17,"I've been up three days, adderall and redbull",
1120439839,5.43805E+17,My next patient was suffering from breathing problems. COPD and a probable chest infection. Given nebs and crew transported to ED,
614712123,5.55448E+17,@BNO_1997 I don't care about my name esmi ma ynktb 3la video 5ayes shu had fen alksh5a ,
220753572,5.35286E+17,honestly maybe i shouldn't have stopped taking fluoxetine but then again they gave me a fake happy it was so bad tbh,
399572077,5.6396E+17,@OTF_InMyEyes have a Xanax,
2888112126,5.39968E+17,When in doubt take an adderall,
24279313,5.47432E+17,swearls swells nelix nexus gump gate pun nexum nexium telliportation telepethy levitation,
3006715720,5.61306E+17,@tbirdiey a friend of mine saw jessie at a party last saturday drinking and popping xanax and acid. drug test her if u dont belive me,
421325586,5.32982E+17,The Adderall Admiral,
198759344,5.52868E+17,glad to see people have problems with welchol from remarks on rx. Take 4 pills instead of 3; still can't get to 6; feeling shaky,
1156210646,5.6748E+17,Looks like I picked the wrong week to quit doing amphetamines,
3019325497,5.66818E+17,@aliaa08 I'm your big fen,
525526731,5.65968E+17,Woke up by 3 a.m and shockingly I received the news about #TGNA . Allahu.. Malam Jumaat. Moga arwah ditempatkan antara orang2 beriman.,
396309602,5.45429E+17,Who need the vyvanse doe dm me ,
94964604,5.58702E+17,.@TommyWells sounds like he's planning on holding Exelon to the goals of the Sustainable DC plan. Good sign.,
251004085,5.31028E+17,when u know ur gonna regret all these tweets in the morning and u need to log off but u took an adderall so u can'tpic.twitter.com/3hnurCaVoo,
3044262092,5.71505E+17,Xanax withdrawal is probably the worst thing I've been through. mfs don't even know. don't overdo it.,
70596312,5.30028E+17,My professor just admitted to taking adderall in college lmao,
76114077,5.54319E+17,"@Albertagirl46 @YEGlifer @doniveson #yegarena is a marketing gimmick. Just like thalidomide was. And that turned out great, right? :(",
570951676,5.59487E+17,.@rudymalak @cbcErica @jkolanko7 I take suboxone now almost off :) It's a catch 22 with those meds medical weed has been my savour 4 now..,
423075254,5.33382E+17,Matts on vyvanse and I've been in the truck with him for 3 hours im pretty sure a novel has less words then whats came out of his mouth.,
2872180681,5.612E+17,@1drngju @ggreenwald now that you have your Xanax time you had a wee sleep now,
2415041334,5.41476E+17,don't know why I thought adderall would be a good idea since I already feel like shit but hey,
2906805951,5.60159E+17,@macw__ so the #Seacheats took Adderall last year & won while on it. They should vacate that SB win.,
2349115789,5.54761E+17,DonateloPen: combivent pediatria... /showthread.php?t=8230 (via @cuturl),
2742066145,5.4369E+17,@davidcoates47 Do you mean wank? How would you wank? He's blind not a Thalidomide birth defect victim!,
483429847,5.67119E+17,@AP_609 lets go Handos fen to be the next Yaya Toure,
2869411672,5.32667E+17,"@TheAfgDonya so where r u loving ? I thought humira is living in amesterdam, netherland",
43376833,5.4063E+17,"Complimentary Adderall RX included! ""@PeteCarroll: #Generation12 Kids Club makes a great holiday gift for the younger #12s in your life!""",
48460571,5.34904E+17,Idk why but everytime I'm on adderall I'm in suuuuuch a good & patient mood. . . It's weird I kno,
2585878766,5.48661E+17,@Foster_TheGreat you sound like me 2 weeks ago... Get you some tamiflu and NyQuil ,
2838441650,5.63492E+17,I am fen to go back to sleep,
402763982,5.46352E+17,"@izzatysyazwani: Damnnn, its a true as an engineer. pic.twitter.com/mdrWXubydR so aku antara engineer n programmer mybe? hahahhaa",
47535376,5.54512E+17,It's fascinating just laying here & feeling the oxycodone slowly take effect #weeee,
469825165,5.3902E+17,"@Salahovich_ @HalaLoCa ventolin inhaler never taken every 3 hours, it taken on demand only your regimen will cause palpitation and tremors",
2952133101,5.5111E+17,i think those are the lyrica,
2349115789,5.54983E+17,DonateloPen: effexor remeron antidepressant... /showthread.php?t=9313 (via @cuturl),
1465099717,5.71327E+17,@RJM_MAU5 I can only imagine my days if had adderall too haha. Wondering if you can get redbull by the palette.,
45484087,5.37679E+17,Dont drink hot chocolate then take your albuterol inhaler. It's worse than brushing your teeth and orange juice. ,
782654413,5.32671E+17,@junkphilosophe seroquel was new. Higher s/i for teens. ? Is was Dr monitoring appropriately.,
485986556,5.61986E+17,@ImadMesdoua AMINE,
1469038734,5.39622E+17,Seriously about to take some damn adderall so I can concentrate on reading this book. ,
2309156653,5.60165E+17,"@NoFlyDawn @DrEricHoskins Varivax prevents chickenpox, Zostavax prevents shingles. Both have live altered varicella, but Zostavax has more.",
2877903570,5.65013E+17,@maraalynnn I think you have COPD,
739036201,5.30172E+17,Feenin x Lyrica ft Kevin Gates ,
2878147961,5.33644E+17,@DynastyThr33 I is en fen flow me plaz,
15200933,5.29009E+17,prozac and xanax are beautiful drugs.,
628141089,5.4214E+17,A bubble bath and tea are all that matters after a long day of adderall induced studying. ,
1898290080,5.65239E+17,@IntThings: pic.twitter.com/0AozdBqE0K pop a xanax to pass is what I get out of this.,
1589941068,5.36883E+17,Gunna need an I.V of adderall if I want next semester to even exist..,
519797819,5.41825E+17,I CAN'T THINK AT ALL. I NEED LIKE ADDERALL OR SOMETHING.,
1306739612,5.30064E+17,"@mollybramlet @amy_nicoleee @kalehummus I take norethindrone - it's a pill with no estrogen, same pill every day/no placebos, no periods. ",
251771911,5.45213E+17,@MeganReuther Happy to hear the Adderall is working out. LOL,
1416263298,5.36466E+17,@nouraayman2 rashad wasel fen fel maths2,
37241995,5.62587E+17,Adderall be having doing work on some #BeatModeShit,
134592499,5.43201E+17,I some Adderall,
2693872572,5.31256E+17,@priyankachopra I am your best fen in Bollywood. Also what ever you doing keep it up.I stay in USA Houston tx.,
19368483,5.62905E+17,Send me Xanax via pigeon,
17033763,5.43643E+17,anybody tried Stelara for psoriasis ?,
830105310,5.7038E+17,Adderall makes me talk so much damn,
1170536234,5.51837E+17,"@collegefession: Snorted Adderall to help me study but instead ended up brushing my teeth for 30 minutes"" - OSU"" Lmfaooooo",
258617016,5.6122E+17,Pretty sure our dog needs Xanax,
72233184,5.30181E+17,None of these have as much Effexor as I'm taking. hahaimnuts,
3017766183,5.66556E+17,@ksatofy @abomay1223 amine,
2752894741,5.35791E+17,@wendybaumle #baumlenursing Prozac has been approved by the FDA to treat bulimia nervosa.,
24844000,5.6197E+17,@nypostsports @nypost guys relax.... Only a few of them used adderall and they served their time. No need to call the Seahawks cheats.,
2852622601,5.44515E+17,I NEED A BAGGIE OF ADDERALL AND A BIG BOTTLE OF WHISKEY ASAP,
2284018482,5.53902E+17,In re: Nexium Plaintiffs Seek New Trial 1xYHRGC,
624987608,5.31428E+17,Blasting Mayhem out the subwoofa in the Ka going across the Rusko-Billinghay fen looool hold tyte my countryside menzdem ,
309987310,5.47886E+17,So let me get this straight. The BLOOD THINNER Xarelto causes bleeding. Well duh. So Let's sue. Then complain about the high cost of meds,
70837537,5.35602E+17,oh yeah i forgot to say!!! im on a prozac generic now and ive stopped taking abilify because it sucked for me sooooo hopefully this works,
46343439,5.36918E+17,"After a long battle with COPD and cancer, my Uncle James Lonnie Evans has passed away today in the V.A. Hospital in Muskogee, Oklahoma.",
27946578,5.35147E+17,@rimdogpoker lol i think i have some amphetamines lying around somewhereâ€¦ #shruglife,
1666723464,5.50167E+17,"Flagyl is an awful thing. rt @SpangleOMalley: I'm on Humira too! I hate Flagyl, it does awful things to the inside of my mouth.",
107044105,5.54623E+17,6 Years Of YRKKH Antara :x Samar :x,
334790168,5.30224E+17,â€œ@AdderallHadMe: Adderall had me wondering why we drive in parkways but park in driveways...â€ @morganfrewaldt,
545633717,5.35707E+17,"Adderall is amazing. Painted half my furniture, next two road trips completely planned, hw done and most importantly, got @checkersrallys :)",
437061917,5.55936E+17,I took an Oxycodone pill and a Lorazepam an hour ago why is it not kicking in my mouth is throbbing and I want to sleep,
21110638,5.30335E+17,"@KittyCormack @no_ghost @EmbodiedTales @MonsterYarn same. Quetiapine withdrawals bad too. Sickness, hungover feeling, restlessness, insomnia",
437574666,5.44204E+17,â€œ@SoDamnTrue: Boys are finally paying attention https://twitter.com/SoDamnTrue/status/543899861318647808/photo/1pic.twitter.com/jhR93XXFjHÂ â€ fen el nas dy begad? La2 begad fen??,
255837078,5.6291E+17,Mu protein diet with my ventolin doest really go that well. Hello shaky hands ,
3018613882,5.64534E+17,@CharchoufCheri amine,
156169474,5.45431E+17,This is me trying to ask my mom if she has adderallpic.twitter.com/lCTdYcunUj,
2247115417,5.5832E+17,Can Fen please get laid already? #YR,
39147855,5.49386E+17,How my night goes tonight really depends on whether I get Adderall or xanax. Both of which im looking for right now.,
1244710578,5.52198E+17,Might fkArount and hit IKEA this weekend. Wish me luck and Prozac,
250306714,5.30733E+17,The sales assistants in #HouseOfFraiser keep talking about their bowls and how much Imodium they need. Do I tell them that we can hear them?,
825932204,5.54428E+17,â€œ@AdderallHadMe: Adderall had me singing the correct lyrics to Lifestyleâ€,
138938470,5.41062E+17,@teenodeeno they might as well do that if they're gonna abuse their prescribed narcotics like oxycodone,
100898845,5.70464E+17,Not even going to lie I miss Adderall ,
32242327,5.64983E+17,@HankMobleyLives Drs here won't prescribe it. The state comes down hard on anything beyond oxycodone unless cancer's involved.,
708853577,5.53435E+17,I Swear Mfrs Always Got Shit 4 Sale But When I Want Adderall Every Body Dry Af,
60588490,5.43054E+17,New Pink Floyd album as a sufficient amount of amphetamines will ensure I survive this last final,
24298552,5.67731E+17,@WhitneyFurr1 I don't like Fen but I don't think he did it....It might be the person he called that on the phone #yr,
403701445,5.35977E+17,@HuffingtonPost @RightTheWrongCA I am 1 of the last CDN born thalidomide victims. I am in Ottawa. We need to be heard rightthewrong.ca,
475377496,5.65151E+17,adderall had my stomach hurting,
375067671,5.61431E+17,"@RockLeeSmile Trazadone knocks me out pretty quickly, but then again I'm on 200mg of it. Never have taken an OTC sleep med before.",
403017331,5.57045E+17,@MsDanneh is there a fen shiu 1?,
14193653,5.51395E+17,"So, temazepam isn't enough to convince my body it wants to sleep past 1:30am. Anyone got anything? I can't take this much longer. ",
63873564,5.33274E+17,Start your day with adderall End your day with results,
2159934598,5.37773E+17,Rolling around naked in my 45 suboxone strips like its some goddamn drug porno,
2369777472,5.67177E+17,@Exile_OR Adderall on steroids,
