user,tweet_id,tweet,ade
327650044,560616706561695000,empire fen to come on ,
255124329,529119772357976000,I need Adderall and I need it now #help,
2778255575,537754868174569000,@dinafared msh b3eed wallhy Ana a3rf drug esmo combivent bas ma3t2dsh da L 3andk ,
1377574566,564748331457716000,Max is eating for the first time today. So that's a good sign. Still won't drink. 1/2 a dose of albuterol helped. Doctor in hour & a half.,
1027224427,543318621556994000,Got a test. Presentation. And paper due tomorrow. I'm Chillin... Need Adderall,
702113270,532243679574888000,"@sondy @merrdiff Formed antibodies to Remicade, now Humira works great. If this happens, it can feel a bit like an arms race. Only downside.",
399811490,564575082434277000,acockia: i love amine i love pokermoms i love 1d i love 5sauce i love my gay boyfriend,
2400489543,564021984162775000,Amine,
630713215,563078026406428000,Jigme Sethi: Palliative care is neglected in COPD - our patients deserve better support #statechest2015 @YalePCCSM,
606093522,533095851208740000,adderall makes me move my eyebrows like crazy lol,
2936864445,564336127562498000,Don't like xanax just like sayin it...,
226430905,545813468893298000,"I've got this awesome habit of not keeping adderall around. Therefore when I try to go to bed before 10 pm my mind says ""no, 3am is better""",
2731810167,564922119092334000,I need a vyvanse or adderall plug. all my plugs fuckin suck i hate yall,
29215157,557949858431377000,"@Artists_Ali Fen phen is one of the drugs listed in that article including a ""new"" formulation",
2453655841,529155861466599000,I just copd the OG Psn: Treatable. Just in time for #AdvancedWarfare ! @Booters,
2157913315,554740649082118000,"Smoke, adderall to edit this video, smoke, eat, record, shower, smoke, make an appearance at a 15yo B-day, smoke/drink Holiday Work Party",
433774237,543635478801821000,â€œ@CraziestSex: this person probably has to study for finals https://twitter.com/KardashianReact/status/543239085280595968/photo/1pic.twitter.com/TIoaRJXF7oÂ â€ adderall had me like...,
32287523,539644018792366000,AIN FELT THIS SICK SINCE I CAME DOWN FROM FIVE WEEKS BEING HIGH ON OXYCODONE AFTER ANKLE SURGERY LAST YEAR,
2819165455,529013441621549000,"Bi-polar a$$ Kansas weather! Someone crush up a prozac and put it in the yard, maybe it'll evaporate and Mother nature will make up her mind",
439953043,554748670349152000,Get out West! Very large concentrations of Bewick's at Burnt Fen today even more on Norfolk side of border! GWE Whoopers at Lakenheath too!,
2621246555,559919222181355000,@savorydaddy who knows with this guy. it could be adderall for all we know,
430437522,555970509620641000,Being out of Adderall your first week of a new semester is the worst #cantpayattention,
374732938,535308067467173000,Oxycodone doing some great things to my wounds right now.,
453335154,562067771652325000,Seattle defensive MVP so far: Adderall,
458009221,546813912881303000,"â€œ@AdderallHadMe: Adderall had me like ""my palms are sweaty, knees weak, arms are heavy""â€ ",
2895071846,539778665995702000,some adderall or vyvanse is much needed rn,
974526961,563382159357259000,@MariePauule AMINE LOOOVE WITH UR PP,
156148909,542941670170705000,Get a few for me brah RT @MaggDaddy: Copping mines tomorrow â€œ@TupacShakir_: I need some adderall to help me study for these finals â€,
143643708,540160680662671000,Running on 2 hours of sleep and adderall,
312693069,566759879826620000,"MEDICAL: 1000 blk S Cornell Ave. 56 y/o F trouble breathing, history of COPD #MountMorrisTwp",
26654222,562252136290189000,Giving out free xanax for anyone on the TTC today so if you see me holla,
48393146,541675568308051000,Electronic Adderall #FratMusic,
48428305,539324506196946000,I miss my prescription for adderall sometimes. Nights like this is when that stuff made life a whole lot easier.,
287450557,563720219391033000,I hope my vyvanse comes in today ,
381179115,555119242698182000,its actually a problem that i cant study without adderall @nicolostocco save meeeeeee,
227776906,540617028194041000,Lost 9 pounds in 2 days thanks adderall no sleep and anxiety to tha max #dead,
20755713,554751956556595000,These Seroquel withdrawls arentt the bizz man. Fukk this c0ld turkey feel like ish. Ughhh..low d0sage now but..ughh aint copin right mayneee,
235671302,558928304799903000,Adderall ain't letting me sleep,
255668210,571002987193114000,Ugh im so behind on my pleasure reading. I need to stop going to bed at eight and go back to poppin' dat adderall,
333676573,546021816188542000,This albuterol better help me ,
2834660537,570240948015374000,"One time, I took some adderall & drank a lot of coffee, and that's the day I decided I will never do cocaine.",
3008663162,562779232305422000,Healthy adderall alternatives are cheaper and you dont build tolerance to them as fast #adderallfacts #truth,
27168696,549416121355730000,Feenin by Lyrica is my life! Exactly what I'm feeling ,
2263346258,532393816763158000,@Harry_Styles FINISH MY QUEEN LYRICA,
74860650,564888202012803000,Need a nap and a Xanax #stressed,
487162511,550125540804661000,Seriously need adderall for tomorrow,
213031572,539820844839878000,"Tweeps, have any of you ever been on lamotrigine for bipolar and would you be willing to chat with me about it?",
529704495,535855357571379000,"$NVO says FDA needs ""some additional time"" to complete review of liraglutide for obesity, which was supposed to be approved Oct. 20.",
106769233,565125923335180000,what's the deal with #TheWalkingDead zombies???? looks like zombies on Prozac ... please!!,
245590716,553109578812882000,Adderall Thoughts//Huey Mack,
24444377,563871211021561000,adderall is the key to my ignition,
469439139,542780734453186000,Never taking Vyvanse and drinking a 1/5 again. ,
337824021,555322381447991000,Well I guess my adderall is working... I just did homework and studied for 9 hours! Goodnight!,
159399034,549727350984695000,I LOVE ADDERALL,
150688898,567331914223480000,@YasmiinAhmed nty fen,
576251325,530791909749710000,@eNCAnews I like this CIPRO and FNB you are NEXT,
1456499120,548314117153755000,@notoriousftlou LYRICA,
28365100,560880252411715000,"I relate so well to the Tamiflu giant woman wearing flannel pj bottoms, tee, robe with rain boots in her tiny house commercial. #mktg",
56884611,540532407703969000,whoever the fuck is making adderall is about to get a very cuss word filled letter. #baltimore,
50788866,541205010655096000,@NzRv everinnah fen libey.,
19487596,537243815267295000,"@mollywallop yep, something i've looked into - would have to tick boxes for asthma, COPD and allergies* on app form #kindarulesmeout :/",
57775065,539991439015686000,@lidaa_ I have ADHD so I take adderall can't mix those two I felt like a complete fuckin zombie,
237248191,539614454489833000,@drpatsyp @LaPajamas @pharris830 I think Prozac started under Reagan. How smart were they: get us to pay a co-pay for our complacency pills.,
475422553,542419221364215000,"@jephjacques I actually use lamictal as well, but for seizures. It's worked for me, so I'm glad it's working for you.",
267163165,571067909239377000,@StockleyStyle us fen boys still operating from pay as you go no credit,
2677330186,554738474482688000,Adderall and marijuana part of this incomplete breakfast.,
585950721,544095635465830000,vyvanse got ya girl up all night ,
1621125390,541741888299347000,All these energy drinks + vyvanse = goodbye heart. #RIPAmanda,
16345927,561905486623416000,I need a Xanax and a beer,
304559102,542455076632031000,need a whole bottle of Adderall ,
355368302,547913003551961000,took a fuckin adderall to stay awake and that shit literally made Christmas Eve kinda shitty,
464146062,533776313589719000,@insanity_art I took my Seroquel a bit ago but I think I need an extra tonight. I'm at least not crying/freaking out anymore & am in bed.,
2882717429,544900557786595000,"Chris Davis just got approved for adderall for the 2015 season, the same drug that he is still suspended for takingpic.twitter.com/xKBdVJLhoT",
489970674,556645840328994000,"Tamiflu may not work, but it's a drug and almost sounds female, so it has that going for it.",
80409724,546711185983549000,"@debecca Quetiapine would do that on its own lol, surprised you manage 4 awake hehehe",
814350504,544151720121892000,Okay I'm not gonna stress any more it's my birthday I got my adderall I go home in two days I just gotta push through,
111982734,565842525689102000,"Peterborough peeps, save the date. I will be at the Flag Fen Craft & Gift Fair on the 14th March with my Truckle Cheese stall. See you there",
14453121,542713981300113000,@lucaa76 bus 31 coming at CIPRO (MA-H) in 0 stops!!!,
2199323310,563839541568864000,@Yung_Marci @arepeeno lmao i just took a vyvanse its gonna all get done,
93660564,531211318930702000,Send amphetamines,
204569704,567500612225732000,Somebody could use a Xanax,
90741923,541325874885558000,"@BrianLVickers your Xarelto commercial, always good to sit at a campfire on bales of hay.",
85578369,566203154945961000,@KAL79 and I have the mind link. Thalidomide is the first thing that I thought of.,
1443249457,545255010506780000,I can't stand to see your thalidomide robot face. ã€€Don't even try it! You had to be a liar just to. â€•Left Behindâ€•,
260537653,532246260590596000,chicks dying for adderall aha,
153534365,542224944231624000,"@collegefession: I took so much adderall for finals I could hear what my thoughts were thinking."" - Arkansas Tech University"" ",
2262326617,539351817394479000,antara comment2 my family.,
2429986602,537659701119709000,I'm gonna need like 8 cups of coffee and like 6 adderall to even stay awake today. ,
858828601,571481032949563000,"@sukkmyfuck tbh Xanax was one of my favs, idrc if ppl do them but don't do them so you look like a ""bad bitch""",
159249846,544874664276033000,got some adderall and fire ass WEEEEED,
3018203460,567530012186660000,@Mory5ory @HurtBlogger yup. It's why we tried humira instead but it made me so sick. I'll deal cause it seems to work but it's no fun.,
2336081797,563467974598615000,[Did not take any adderall today. Poor @RipsYourThroat ],
384645055,545523875845767000,Restless by Agoes Antara #Landscapespic.twitter.com/czAgoIG8cV,
215077217,536219024989102000,Runnin on home to get oxycodone and The Graduate on dvd from the rents,
28449860,539434691095724000,Dad needed a 4am duoneb and cough syrup.,
2588480347,537092976988938000,Waiting for my Adderall to wear off so I can fall asleep.. ,
32718096,562099327175512000,Washed this Xanax down with soy sauce #itslit,
219870186,537974510176063000,Needed lyrika to help take my hair out.. But we're not friends anymore,
346347597,566099201205882000,i love xanax,
706140074,547488861157605000,College hoes love alcohol and popping adderall,
18742085,571190865407950000,I think the Xanax is starting to kick in. Any further tweets tonight are from The Xanny and not The T.S.,
18436576,546766666949218000,"@MandaSayWat @PCOSGurl I switched to Armour Thyroid and upped Metformin dose. Along with 1100 calorie diet and yoga, I've dropped 44 lbs.",
272078481,549315863456022000,@FisolaNYDN worth his weight in adderall,
28158225,537489747833540000,Oxycodone and an ice pack around my face #heaven,
23013350,565386715830173000,something about putting an informercial for Xanax in the time slot where the cosby show used to be doesnt sound like a good idea,
2679167120,533780846134579000,Feenin lyrica n gates ,
745861087,562621678535331000,@chanelledimo Amine,
3006047950,565954690685628000,@lafouine78 amine,
615312474,534581761016352000,Got prescribed Adderall today and got so excited that I threw my car into a building.,
1228265737,537681571906850000,@Brody420H adderall and redbull,
700763985,531610182766587000,fen faved my tweet my life is complete,
17475832,550082388924325000,@AdderallHadMe: Adderall had me folding my laundry origami style @AlexArtJunkie such production,
233021231,554587858330079000,Dat oxycodone 10 had me gneee.ain take but half...bruhh never again,
497206041,555594429294448000,â€œ@shelbs_12: â€œ@AdderallHadMe: Adderall had me https://twitter.com/AdderallHadMe/status/553279776199565313/photo/1pic.twitter.com/QTk4gSFaUtÂ â€ @_CARAMELUHHâ€ lmao ,
112004873,537358489803558000,@4lokoprincess are amphetamines a work out,
312162247,538751785884975000,I know the adderall kicked in bc I have the sudden urge to clean my room and finish all my homework,
257648047,547154376104501000,"Updated White Rabbit lyrics. ""Viagra makes you bigger. Propecia won't make you bald. The Paxil mommy gives you, won't make you cum at all.""",
15264875,559468433692053000,@trash_sleeper @diarrhea same for the other stuff just glad amphetamines make me feel too much like shit to get addicted to,
216384876,545946421212348000,Sama halnya ketuker antara Liam Neeson dan Daniel Craig. I always think that they are identically twins. 8))),
529144634,542228718601510000,i should never do any other drugs other than adderall bc i just spent 96 dollars on it and imagine if i smoked weed or did meth,
15527606,559281227429998000,"@_misslexi Well, if you're sure. Mine was an acid build up in my stomach. I only get it very rarely now. Thank god for Nexium ",
247922091,571048286020198000,â€œ@kristyargust: Maybe if you weren't so fucked up on xanax you would remember how much of a prick your being.â€ #Preeeeeach,
747753698,563186143085068000,It'd be nice if my adderall actually worked!!!!,
3013621887,563013134647316000,Fen to go to Connie & Barbara's,
286423016,565165117005107000,I need more Amine showers,
19847476,571043870189813000,Xanax and a 747 is the closest that scientists have come to teleportation.,
74589942,567233713042243000,Oh i love it n wit syrup i had great nightmares RT @PATAFRIA Seroquel before bed isn't conducive to my lifestyle,
411294828,536940987340181000,"I been up 3 days , adderall & red bull ",
586247055,542114861367713000,Don't hit me up for adderall,
1330257354,565661166861828000,Pro: adderall Con: money,
293899853,563490701812695000,Xanax crazy,
236744643,563574014799392000,Sleeping next to my vyvanse so I can take it the minute I open my eyes.,
506483517,553577281214369000,123 dollars for tamiflu and it didn't even work,
282398511,560576839954202000,@AllieGotAss bruh its the chick who's on adderall sister.,
290328957,558416778779717000,Summer and Fen #YR,
432033618,562962063358971000,"#ThomasDale on the dotted line! Nathan Eaton ( #VMI), Darvin Taylor II ( #FloridaState) and @MarcoC_The1 (#Army)pic.twitter.com/hoMdVA4wdo",
548946781,541962451408154000,Has Adderall received an honorary diploma yet? #BecauseItDeservesOne,
94195405,549277625357574000,The most common side effect of tamiflu is flu symptoms. >.>,
35266963,549731796313989000,The only thing worse than watching this game is watching this game while simultaneously coming down from your vyvanse,
177035776,565688674772615000,"i miss u, xanax",
178089678,531839506098688000,just took an adderall to get horny(er),
177384104,567581618551144000,"Half a million dollars on ring, I'm taking percocets..down 5 Xanax & I pray I wake up and forget!",
381842541,530247769379074000,adderall,
424440965,540358320495026000,@VulcanianRX @StephanieHoying Shit just be glad they know to use it correctly. Here they all think they're supposed to use COPD meds PRN.,
860667872,570277822872338000,@SamBrychta and adderall like an unhealthy OD-able amount of adderall,
310235930,533479252227014000,@DCUO Alec Holland. I can only hope we get some deep fen action!,
2195158285,531543112045191000,I could use some adderall in my brain tea Ice up in my soy milk,
1611127344,531119725284442000,@Star_Anise_LADA Was on oxycodone and pregabalin but both made me dumb & pregab gave me a seizure.,
560856603,565001603682684000,â€œ@INSOMNIACMILLZ: Life tweaks me out yoâ€ xanax too,
233747369,531515182552711000,@Jturner_18 yea I heard just when i was fen to go,
522768886,551492017222479000,@CJT526 @Beth_Wilby_ @kevdee_18 bitch is acting like coke is something more than super adderall ,
382784006,560400687306399000,@shanks129 my adderall for adhd boi not some big wild shit lol,
1710180620,542344366346752000,"Dreading work today, but after watching hyper albuterol Bradley this morning, I'm ready plus half the class was out sick yesterday ",
324108690,542123617325449000,Someone is on that vyvanse vibe pic.twitter.com/gS1JhbJgNT,
119172102,571138722856640000,"@hella3mo guess that's true, ""hey I misplaced my bottle of xanax that I actually put rat posing pellets so keep an eye out!""",
163366883,540548676985552000,"Baltimore Adderall Awareness Week speakers include Chris Davis, Haloti Ngata and special appearance by Miguel Tejada!",
384028086,562393827622010000,if u like taking vyvanse or adderall then i feel sorry for u,
337974819,547627639700078000,That one Tamiflu commercial where the man is larger than everything in his home makes me so uncomfortable,
64975261,542920583139581000,I took adderall once or five times...and I don't think it worked for me.,
138030038,529169496846512000,@jgopikrishnan70 @Swamy39 - Shortage of Loose Motion Tablet Loperamide in Delhi ??,
555550061,542994291174277000,I feel like as soon as finals are done and I don't have to take adderall for a little bit I'm going to sleep for like 4 fucking days.,
52088924,542194394720665000,I really need adderall right now. If anyone knows where I could get some that would be nice af tbh.,
1424238228,558594601754558000,Im not even tired but thats prolly just the adderall ill crash in like two hours,
346426902,561956729227730000,â€œ@Al3eexx: @MangX10 @myshitleaks I want some!!! Who got some Xanax bars???â€ Ask bae,
96367300,562831822170886000,@sammygormannn aw! If you want to meet up sometime I always go to Barnes n noble to study on school nights and with a lil vyvanse I kill it,
1107033278,553326558698811000,"A little bit of TARÄ°H in my life, a little bit of LYS MAT by my side A little bit of FEN is all I need, a little bit of OBP is what I see",
2501901247,542929622879703000,"No lie it's going to be tough going to sleep right now, some adderall would've been wavy right now.",
1050412639,550353645082918000,(#LosDelSonido) Woman Charged in 4-Year-Old Girl's Oxycodone Death: Pennsylvania woman charged in 4-year-old girl's dea... (#IvanBerroa),
930956666,531957279701368000,If you sell Adderall at ISU please hook a sister up. Not about to go through finals week without...,
515614037,530755542919438000,Listening to edm while on adderall makes me want to break dance,
119804339,566991117623644000,it's rly fine my body j aches w/ FOMO & i need 2 take a xanax abt it ,
393771920,555499092889972000,â€œ@AdderallHadMe: Adderall had me https://twitter.com/AdderallHadMe/status/553279776199565313/photo/1pic.twitter.com/hgvA5cKiz6Â â€honestly done this before,
361027800,531549786500263000,Lemme get this adderall and get my shit done today,
559237098,565298376791822000,Lmao bro this kid took too much adderall and got blind in one eye over a $1 wager i can't ahahapic.twitter.com/AKIrD4quzh,
514895965,543787150559309000,Trazodone,
30569999,551596145185927000,I've been up since 5:30. Should I take another Adderall to stay up and watch gossip girl?,
270482369,549050587225288000,@CassieGannis Stay in bed 'til you feel better. Fluids and analgesic. Doctor's for Tamiflu if it's just starting.,
206746509,564101191513038000,Pop xanax like I'm a grandaddy who need his medication,
2786996610,562805376517931000,@PattyDs50 @dkandtch @BradThor @Junebug1952 @WhiteHouse @PressSec @BarackObama the Prozac is for us during the next two years,
114297772,564083877208408000,".@jennyslate If u hit Marissa Wiegler from â€œHannaâ€ levels, talk to yr doctor and ask him if Xanax is right for you.pic.twitter.com/l6Fa7Y7bkb",
773076552,537608487350833000,@MGscoli Sprintec is Birth control ;) and temazapam helps me sleep (insomnia from pain),
461780080,562477264676200000,#becauseIdied I won't suffer from insomnia or take xanax,
245518331,562478715155005000,â€œ@AlfredoFlores: I get distracted too easily. I can't focus. Damn.â€ I put the ADD in ADDerall,
20739133,532900405093867000,@philiplederer @eliowa @apc_md @TimLaheyMD @mike_edmond Appalling story. Up to 300 sterilizations/day? Cipro for prophylaxis? criminal,
2911091261,542011062892363000,@sanchosway: Weed & Adderall numbs my pain. Yo mova numbs my pain,
2524357131,533550075922763000,Whiskey on the rocks And Adderall ... It's nights like these That the drugs won't work,
2547392802,563533999746719000,I need a xanax pez dispenser,
42883893,544719333461856000,@AshBenton @Oprah that Tamiflu must be good stuff. Sick ALL week but looking good for @jimmyfallon,
2836657917,546060835823833000,Adderall is working great for me I just watched 3 days worth of my Vine feed for 2 hours,
952480140,548393417240510000,hey ho i still haven't started my gabapentin bc im a piece of shit,
271657622,542520955805786000,Adderall and coffee....probably not a good mix lol ,
320885106,542389741434327000,legit feel bad for anyone I talk to when I'm on vyvanse cause they're in for an ear-full of nonsense,
20836846,556317224701403000,@richyricha lol....i know :) u changed it from Richa to Antara is what i meant :),
514105990,561147091695595000,"Tamiflu Cuts 1 Day Off Average Flu Bout, Study Finds",
2951024449,571400782551097000,@CoachBennett32 No....it's so good that you should take 2 Nexium before eating there. #ComeOn,
372224432,531832397898473000,Why can we still not buy Ventolin reliever inhalers over the counter? It's infuriating! I'm now stuck in limbo without one :( @asthmauk,
2769232105,570480040317734000,@frances1414 xanax is very helpful,
168292606,565245644915621000,@ShaggyCoe oh no! You are getting the flu! I can't believe how the tamiflu has made me feel so much better. Call your Dr please. xxx,
29645350,549051502560428000,"Getting ready to drop my follow up EP, The Adderall Years. It's thirty 30 second songs.pic.twitter.com/uaQE4DnOtT",
418935526,535140095477944000,Smoking is one of cause for copd dont smoke your lungs @NIH @USNewsHealth @CDCChronic @COPDFoundation @BreatheBetter @nih_nhlbi #COPDChat,
46694243,542900267721953000,"NZT-48's RT @BadRedBeezy Due to my current situation orphenadrine or gabapentin ""@GuruJeremy: What's yalls fav pills to pop?""",
165760727,542437913531674000,"so proud of jess <3 she just told me ""god I miss eating"" as she ate another vyvanse and poorly attempted to study",
391669882,530813347684311000,Lyrica ft Kevin gates x feenin ,
73474578,562093537140166000,Xanax tastes like actual ass.,
65656355,548428809390030000,"cont....in a 50-game suspension, + players will be tested for amphetamines for the first time, w/ penalties for a 2nd positive result.",
2572876687,542681343465775000,Duluth Research was recently the second highest enroller globally on a Phase III COPD trial. Check out our Facebook page and like us,
409533809,564694259643990000,"I've been up three days, adderall and redbull",
1120439839,543805178638766000,My next patient was suffering from breathing problems. COPD and a probable chest infection. Given nebs and crew transported to ED,
614712123,555447663357739000,@BNO_1997 I don't care about my name esmi ma ynktb 3la video 5ayes shu had fen alksh5a ,
220753572,535286475123073000,honestly maybe i shouldn't have stopped taking fluoxetine but then again they gave me a fake happy it was so bad tbh,
399572077,563959641491517000,@OTF_InMyEyes have a Xanax,
2888112126,539968168224358000,When in doubt take an adderall,
24279313,547431671616643000,swearls swells nelix nexus gump gate pun nexum nexium telliportation telepethy levitation,
3006715720,561306273472610000,@tbirdiey a friend of mine saw jessie at a party last saturday drinking and popping xanax and acid. drug test her if u dont belive me,
421325586,532982431587254000,The Adderall Admiral,
198759344,552867532189995000,glad to see people have problems with welchol from remarks on rx. Take 4 pills instead of 3; still can't get to 6; feeling shaky,
1156210646,567480451754102000,Looks like I picked the wrong week to quit doing amphetamines,
3019325497,566817941581082000,@aliaa08 I'm your big fen,
525526731,565967541927817000,Woke up by 3 a.m and shockingly I received the news about #TGNA . Allahu.. Malam Jumaat. Moga arwah ditempatkan antara orang2 beriman.,
396309602,545428660942274000,Who need the vyvanse doe dm me ,
94964604,558702008325378000,.@TommyWells sounds like he's planning on holding Exelon to the goals of the Sustainable DC plan. Good sign.,
251004085,531027679169232000,when u know ur gonna regret all these tweets in the morning and u need to log off but u took an adderall so u can'tpic.twitter.com/3hnurCaVoo,
3044262092,571505411259441000,Xanax withdrawal is probably the worst thing I've been through. mfs don't even know. don't overdo it.,
70596312,530027547841802000,My professor just admitted to taking adderall in college lmao,
76114077,554319094862708000,"@Albertagirl46 @YEGlifer @doniveson #yegarena is a marketing gimmick. Just like thalidomide was. And that turned out great, right? :(",
570951676,559487362330554000,.@rudymalak @cbcErica @jkolanko7 I take suboxone now almost off :) It's a catch 22 with those meds medical weed has been my savour 4 now..,
423075254,533381742288445000,Matts on vyvanse and I've been in the truck with him for 3 hours im pretty sure a novel has less words then whats came out of his mouth.,
2872180681,561200055684984000,@1drngju @ggreenwald now that you have your Xanax time you had a wee sleep now,
2415041334,541475978653216000,don't know why I thought adderall would be a good idea since I already feel like shit but hey,
2906805951,560158779602636000,@macw__ so the #Seacheats took Adderall last year & won while on it. They should vacate that SB win.,
2349115789,554761087107997000,DonateloPen: combivent pediatria... /showthread.php?t=8230 (via @cuturl),
2742066145,543689585747046000,@davidcoates47 Do you mean wank? How would you wank? He's blind not a Thalidomide birth defect victim!,
483429847,567119348519940000,@AP_609 lets go Handos fen to be the next Yaya Toure,
2869411672,532666675657981000,"@TheAfgDonya so where r u loving ? I thought humira is living in amesterdam, netherland",
43376833,540630166376968000,"Complimentary Adderall RX included! ""@PeteCarroll: #Generation12 Kids Club makes a great holiday gift for the younger #12s in your life!""",
48460571,534904045131939000,Idk why but everytime I'm on adderall I'm in suuuuuch a good & patient mood. . . It's weird I kno,
2585878766,548660678832050000,@Foster_TheGreat you sound like me 2 weeks ago... Get you some tamiflu and NyQuil ,
2838441650,563492312823525000,I am fen to go back to sleep,
402763982,546351707379097000,"@izzatysyazwani: Damnnn, its a true as an engineer. pic.twitter.com/mdrWXubydR so aku antara engineer n programmer mybe? hahahhaa",
47535376,554511710157950000,It's fascinating just laying here & feeling the oxycodone slowly take effect #weeee,
469825165,539020236297895000,"@Salahovich_ @HalaLoCa ventolin inhaler never taken every 3 hours, it taken on demand only your regimen will cause palpitation and tremors",
2952133101,551110301270433000,i think those are the lyrica,
2349115789,554982761673801000,DonateloPen: effexor remeron antidepressant... /showthread.php?t=9313 (via @cuturl),
1465099717,571326817325481000,@RJM_MAU5 I can only imagine my days if had adderall too haha. Wondering if you can get redbull by the palette.,
45484087,537678951179898000,Dont drink hot chocolate then take your albuterol inhaler. It's worse than brushing your teeth and orange juice. ,
782654413,532670615573245000,@junkphilosophe seroquel was new. Higher s/i for teens. ? Is was Dr monitoring appropriately.,
485986556,561985509980135000,@ImadMesdoua AMINE,
1469038734,539621989233606000,Seriously about to take some damn adderall so I can concentrate on reading this book. ,
2309156653,560164721689886000,"@NoFlyDawn @DrEricHoskins Varivax prevents chickenpox, Zostavax prevents shingles. Both have live altered varicella, but Zostavax has more.",
2877903570,565013463898918000,@maraalynnn I think you have COPD,
739036201,530172375786979000,Feenin x Lyrica ft Kevin Gates ,
2878147961,533644189687635000,@DynastyThr33 I is en fen flow me plaz,
15200933,529009346072817000,prozac and xanax are beautiful drugs.,
628141089,542140058619637000,A bubble bath and tea are all that matters after a long day of adderall induced studying. ,
1898290080,565239425261510000,@IntThings: pic.twitter.com/0AozdBqE0K pop a xanax to pass is what I get out of this.,
1589941068,536882799530496000,Gunna need an I.V of adderall if I want next semester to even exist..,
519797819,541824847576592000,I CAN'T THINK AT ALL. I NEED LIKE ADDERALL OR SOMETHING.,
1306739612,530064339273654000,"@mollybramlet @amy_nicoleee @kalehummus I take norethindrone - it's a pill with no estrogen, same pill every day/no placebos, no periods. ",
251771911,545212681666314000,@MeganReuther Happy to hear the Adderall is working out. LOL,
1416263298,536466253066813000,@nouraayman2 rashad wasel fen fel maths2,
37241995,562587091142328000,Adderall be having doing work on some #BeatModeShit,
134592499,543200544526172000,I some Adderall,
2693872572,531256063715057000,@priyankachopra I am your best fen in Bollywood. Also what ever you doing keep it up.I stay in USA Houston tx.,
19368483,562904610340601000,Send me Xanax via pigeon,
17033763,543643073243521000,anybody tried Stelara for psoriasis ?,
830105310,570380358967013000,Adderall makes me talk so much damn,
1170536234,551836805868576000,"@collegefession: Snorted Adderall to help me study but instead ended up brushing my teeth for 30 minutes"" - OSU"" Lmfaooooo",
258617016,561220115979452000,Pretty sure our dog needs Xanax,
72233184,530180528423460000,None of these have as much Effexor as I'm taking. hahaimnuts,
3017766183,566556350961172000,@ksatofy @abomay1223 amine,
2752894741,535790782243151000,@wendybaumle #baumlenursing Prozac has been approved by the FDA to treat bulimia nervosa.,
24844000,561969576213504000,@nypostsports @nypost guys relax.... Only a few of them used adderall and they served their time. No need to call the Seahawks cheats.,
2852622601,544514880641191000,I NEED A BAGGIE OF ADDERALL AND A BIG BOTTLE OF WHISKEY ASAP,
2284018482,553902132181864000,In re: Nexium Plaintiffs Seek New Trial 1xYHRGC,
624987608,531428333222121000,Blasting Mayhem out the subwoofa in the Ka going across the Rusko-Billinghay fen looool hold tyte my countryside menzdem ,
309987310,547885639505825000,So let me get this straight. The BLOOD THINNER Xarelto causes bleeding. Well duh. So Let's sue. Then complain about the high cost of meds,
70837537,535602014328475000,oh yeah i forgot to say!!! im on a prozac generic now and ive stopped taking abilify because it sucked for me sooooo hopefully this works,
46343439,536918089787768000,"After a long battle with COPD and cancer, my Uncle James Lonnie Evans has passed away today in the V.A. Hospital in Muskogee, Oklahoma.",
27946578,535146734394290000,@rimdogpoker lol i think i have some amphetamines lying around somewhereâ€¦ #shruglife,
1666723464,550166846914445000,"Flagyl is an awful thing. rt @SpangleOMalley: I'm on Humira too! I hate Flagyl, it does awful things to the inside of my mouth.",
107044105,554622800208478000,6 Years Of YRKKH Antara :x Samar :x,
334790168,530224435878326000,â€œ@AdderallHadMe: Adderall had me wondering why we drive in parkways but park in driveways...â€ @morganfrewaldt,
545633717,535707215802286000,"Adderall is amazing. Painted half my furniture, next two road trips completely planned, hw done and most importantly, got @checkersrallys :)",
437061917,555936029501575000,I took an Oxycodone pill and a Lorazepam an hour ago why is it not kicking in my mouth is throbbing and I want to sleep,
21110638,530334755297185000,"@KittyCormack @no_ghost @EmbodiedTales @MonsterYarn same. Quetiapine withdrawals bad too. Sickness, hungover feeling, restlessness, insomnia",
437574666,544204459312951000,â€œ@SoDamnTrue: Boys are finally paying attention https://twitter.com/SoDamnTrue/status/543899861318647808/photo/1pic.twitter.com/jhR93XXFjHÂ â€ fen el nas dy begad? La2 begad fen??,
255837078,562909512181747000,Mu protein diet with my ventolin doest really go that well. Hello shaky hands ,
3018613882,564533952778883000,@CharchoufCheri amine,
156169474,545430505274228000,This is me trying to ask my mom if she has adderallpic.twitter.com/lCTdYcunUj,
2247115417,558319903560962000,Can Fen please get laid already? #YR,
39147855,549385673740800000,How my night goes tonight really depends on whether I get Adderall or xanax. Both of which im looking for right now.,
1244710578,552198477556744000,Might fkArount and hit IKEA this weekend. Wish me luck and Prozac,
250306714,530733176361353000,The sales assistants in #HouseOfFraiser keep talking about their bowls and how much Imodium they need. Do I tell them that we can hear them?,
825932204,554427902314311000,â€œ@AdderallHadMe: Adderall had me singing the correct lyrics to Lifestyleâ€,
138938470,541061731217600000,@teenodeeno they might as well do that if they're gonna abuse their prescribed narcotics like oxycodone,
100898845,570464358746218000,Not even going to lie I miss Adderall ,
